"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MMCB.KW","","5 minutes"
"Point_2:","MMCB.KWH","","15 minutes"
"Point_3:","MMCB.RA","","5 minutes"
"Point_4:","MMCB.SA","","5 minutes"
"Point_5:","MMCB.TA","","5 minutes"
"Time Interval:","15 Minutes"
"Date Range:","2017/2/11 00:00:00 - 2017/4/10 23:59:59"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5"
"2017/2/11","00:00:00","3595","12027449","3536.35","3912.65","3546.84"
"2017/2/11","00:15:00","3415","12027534","3489.58","3872.58","3502.85"
"2017/2/11","00:30:00","3371","12027614","3484.59","3865.07","3488.39"
"2017/2/11","00:45:00","3391","12027694","3489.19","3864.48","3493.32"
"2017/2/11","01:00:00","3352","12027769","3473.57","3858.56","3485.49"
"2017/2/11","01:15:00","3473","12027849","3510.61","3886.68","3517.19"
"2017/2/11","01:30:00","3477","12027929","3510.47","3888.89","3524.61"
"2017/2/11","01:45:00","3323","12028009","3472.12","3848.83","3484.33"
"2017/2/11","02:00:00","3240","12028089","3450.24","3825.72","3456.53"
"2017/2/11","02:15:00","3277","12028164","3461.15","3838.18","3468.58"
"2017/2/11","02:30:00","3308","12028239","3470.63","3849.10","3478.66"
"2017/2/11","02:45:00","3276","12028319","3460.09","3839.86","3469.07"
"2017/2/11","03:00:00","3273","12028394","3457.22","3832.84","3464.95"
"2017/2/11","03:15:00","3345","12028469","3475.31","3853.29","3488.28"
"2017/2/11","03:30:00","3400","12028549","3489.95","3871.29","3495.90"
"2017/2/11","03:45:00","3296","12028624","3462.63","3847.35","3473.06"
"2017/2/11","04:00:00","3224","12028704","3443.72","3823.90","3452.02"
"2017/2/11","04:15:00","3287","12028779","3460.43","3839.30","3467.62"
"2017/2/11","04:30:00","3240","12028854","3448.98","3831.60","3458.01"
"2017/2/11","04:45:00","3342","12028929","3475.87","3855.59","3484.62"
"2017/2/11","05:00:00","3358","12029009","3476.41","3865.90","3487.63"
"2017/2/11","05:15:00","3377","12029084","3486.08","3860.78","3488.09"
"2017/2/11","05:30:00","3412","12029164","3491.27","3872.91","3500.77"
"2017/2/11","05:45:00","3350","12029239","3481.81","3858.02","3480.09"
"2017/2/11","06:00:00","3324","12029319","3472.34","3849.78","3478.60"
"2017/2/11","06:15:00","3395","12029394","3488.77","3868.55","3494.04"
"2017/2/11","06:30:00","3456","12029474","3504.55","3892.94","3512.72"
"2017/2/11","06:45:00","3432","12029554","3496.56","3875.87","3505.80"
"2017/2/11","07:00:00","3513","12029634","3517.69","3898.62","3523.71"
"2017/2/11","07:15:00","3670","12029714","3562.58","3931.26","3562.07"
"2017/2/11","07:30:00","3691","12029799","3557.22","3945.66","3569.22"
"2017/2/11","07:45:00","3801","12029889","3594.42","3967.18","3599.32"
"2017/2/11","08:00:00","4084","12029974","3658.67","4030.76","3665.83"
"2017/2/11","08:15:00","4173","12030069","3686.61","4060.71","3681.25"
"2017/2/11","08:30:00","4190","12030169","3686.46","4065.35","3685.61"
"2017/2/11","08:45:00","4287","12030269","3714.37","4092.71","3721.01"
"2017/2/11","09:00:00","4484","12030369","3768.79","4142.91","3776.65"
"2017/2/11","09:15:00","4339","12030474","3729.61","4108.99","3730.25"
"2017/2/11","09:30:00","4405","12030574","3740.58","4116.83","3746.42"
"2017/2/11","09:45:00","4394","12030679","3738.51","4118.58","3750.61"
"2017/2/11","10:00:00","4393","12030784","3746.44","4121.56","3751.52"
"2017/2/11","10:15:00","4351","12030884","3724.52","4108.60","3732.43"
"2017/2/11","10:30:00","4319","12030989","3720.97","4100.34","3731.24"
"2017/2/11","10:45:00","4290","12031094","3715.17","4098.39","3728.08"
"2017/2/11","11:00:00","4416","12031199","3751.84","4129.41","3759.03"
"2017/2/11","11:15:00","4384","12031299","3726.70","4113.74","3746.34"
"2017/2/11","11:30:00","4331","12031404","3720.80","4102.81","3731.81"
"2017/2/11","11:45:00","4268","12031504","3700.76","4086.10","3713.83"
"2017/2/11","12:00:00","4201","12031609","3687.33","4067.74","3706.90"
"2017/2/11","12:15:00","4165","12031709","3685.10","4069.66","3699.82"
"2017/2/11","12:30:00","4057","12031804","3656.18","4037.81","3669.56"
"2017/2/11","12:45:00","3985","12031899","3631.40","4013.93","3644.68"
"2017/2/11","13:00:00","3986","12031994","3642.12","4017.15","3650.29"
"2017/2/11","13:15:00","3964","12032089","3628.97","4017.24","3641.50"
"2017/2/11","13:30:00","4001","12032179","3633.88","4023.57","3655.82"
"2017/2/11","13:45:00","3826","12032274","3588.79","3976.76","3611.93"
"2017/2/11","14:00:00","3948","12032364","3631.58","4015.69","3643.24"
"2017/2/11","14:15:00","3846","12032454","3601.65","3985.56","3613.20"
"2017/2/11","14:30:00","4037","12032544","3637.67","4035.44","3663.54"
"2017/2/11","14:45:00","3799","12032639","3585.69","3974.14","3609.08"
"2017/2/11","15:00:00","3786","12032729","3583.20","3967.02","3596.61"
"2017/2/11","15:15:00","3723","12032819","3566.89","3953.12","3582.42"
"2017/2/11","15:30:00","3778","12032909","3579.51","3971.38","3598.02"
"2017/2/11","15:45:00","3878","12032999","3599.45","3985.64","3614.55"
"2017/2/11","16:00:00","3921","12033089","3607.24","3990.80","3626.27"
"2017/2/11","16:15:00","3838","12033179","3594.75","3977.85","3612.78"
"2017/2/11","16:30:00","3892","12033269","3614.96","3996.72","3622.98"
"2017/2/11","16:45:00","3920","12033359","3621.04","3998.92","3630.39"
"2017/2/11","17:00:00","3845","12033454","3602.17","3972.37","3611.99"
"2017/2/11","17:15:00","3765","12033544","3578.14","3956.99","3588.93"
"2017/2/11","17:30:00","3831","12033634","3594.66","3972.12","3617.71"
"2017/2/11","17:45:00","3695","12033724","3563.56","3945.29","3576.53"
"2017/2/11","18:00:00","3707","12033809","3568.71","3950.03","3580.69"
"2017/2/11","18:15:00","3734","12033899","3578.33","3952.59","3582.43"
"2017/2/11","18:30:00","3813","12033989","3592.33","3972.53","3603.13"
"2017/2/11","18:45:00","3715","12034074","3573.58","3939.42","3573.84"
"2017/2/11","19:00:00","3699","12034164","3568.64","3941.36","3575.57"
"2017/2/11","19:15:00","3684","12034249","3562.57","3940.43","3569.73"
"2017/2/11","19:30:00","3682","12034339","3565.38","3940.62","3571.31"
"2017/2/11","19:45:00","3746","12034424","3579.37","3952.54","3585.72"
"2017/2/11","20:00:00","3750","12034509","3581.08","3958.05","3589.79"
"2017/2/11","20:15:00","3679","12034599","3564.90","3934.71","3561.95"
"2017/2/11","20:30:00","3635","12034684","3552.00","3918.31","3560.15"
"2017/2/11","20:45:00","3653","12034774","3558.60","3921.18","3563.38"
"2017/2/11","21:00:00","3635","12034859","3551.34","3919.21","3557.32"
"2017/2/11","21:15:00","3662","12034944","3559.55","3920.22","3561.42"
"2017/2/11","21:30:00","3620","12035029","3549.66","3913.08","3552.99"
"2017/2/11","21:45:00","3595","12035114","3534.18","3909.03","3546.10"
"2017/2/11","22:00:00","3526","12035194","3521.27","3885.69","3532.57"
"2017/2/11","22:15:00","3446","12035279","3497.38","3877.51","3509.28"
"2017/2/11","22:30:00","3413","12035359","3495.35","3861.55","3504.00"
"2017/2/11","22:45:00","3373","12035439","3476.68","3859.77","3487.40"
"2017/2/11","23:00:00","3374","12035519","3476.76","3858.30","3489.75"
"2017/2/11","23:15:00","3436","12035599","3494.04","3870.40","3504.52"
"2017/2/11","23:30:00","3404","12035679","3486.29","3865.00","3494.86"
"2017/2/11","23:45:00","3396","12035759","3485.14","3867.39","3493.21"
"2017/2/12","00:00:00","3348","12035839","3470.24","3851.27","3484.10"
"2017/2/12","00:15:00","3279","12035914","3455.28","3831.26","3461.68"
"2017/2/12","00:30:00","3310","12035994","3462.41","3837.38","3466.43"
"2017/2/12","00:45:00","3299","12036069","3462.59","3844.03","3469.50"
"2017/2/12","01:00:00","3284","12036149","3458.31","3836.04","3469.07"
"2017/2/12","01:15:00","3278","12036224","3460.09","3834.46","3473.46"
"2017/2/12","01:30:00","3233","12036299","3448.67","3826.32","3455.15"
"2017/2/12","01:45:00","3259","12036374","3454.94","3829.72","3462.43"
"2017/2/12","02:00:00","3267","12036449","3449.80","3828.79","3464.46"
"2017/2/12","02:15:00","3191","12036524","3434.23","3816.13","3441.81"
"2017/2/12","02:30:00","3180","12036599","3433.09","3815.85","3443.69"
"2017/2/12","02:45:00","3269","12036674","3454.87","3831.43","3464.08"
"2017/2/12","03:00:00","3304","12036749","3459.13","3837.06","3469.16"
"2017/2/12","03:15:00","3287","12036829","3466.22","3842.61","3472.01"
"2017/2/12","03:30:00","3283","12036904","3464.10","3836.71","3472.23"
"2017/2/12","03:45:00","3214","12036979","3440.79","3821.04","3447.35"
"2017/2/12","04:00:00","3218","12037054","3438.06","3815.56","3449.94"
"2017/2/12","04:15:00","3203","12037129","3439.97","3816.22","3446.52"
"2017/2/12","04:30:00","3275","12037204","3462.15","3836.16","3463.68"
"2017/2/12","04:45:00","3260","12037279","3454.98","3838.27","3464.08"
"2017/2/12","05:00:00","3286","12037354","3463.00","3837.92","3469.10"
"2017/2/12","05:15:00","3250","12037434","3450.16","3825.75","3462.19"
"2017/2/12","05:30:00","3316","12037509","3465.25","3847.85","3479.53"
"2017/2/12","05:45:00","3391","12037589","3486.96","3860.11","3497.47"
"2017/2/12","06:00:00","3277","12037664","3457.23","3836.89","3467.13"
"2017/2/12","06:15:00","3296","12037739","3458.60","3839.47","3468.83"
"2017/2/12","06:30:00","3270","12037819","3451.62","3836.08","3471.02"
"2017/2/12","06:45:00","3290","12037894","3459.73","3838.75","3469.63"
"2017/2/12","07:00:00","3445","12037974","3498.28","3880.04","3510.05"
"2017/2/12","07:15:00","3417","12038054","3490.49","3879.98","3494.78"
"2017/2/12","07:30:00","3514","12038134","3514.87","3898.14","3524.58"
"2017/2/12","07:45:00","3475","12038214","3505.29","3889.36","3514.11"
"2017/2/12","08:00:00","3553","12038299","3529.26","3906.09","3529.45"
"2017/2/12","08:15:00","3564","12038379","3533.14","3909.95","3530.92"
"2017/2/12","08:30:00","3628","12038464","3543.34","3930.48","3550.69"
"2017/2/12","08:45:00","3614","12038549","3545.14","3928.24","3550.74"
"2017/2/12","09:00:00","3697","12038634","3564.90","3946.99","3567.76"
"2017/2/12","09:15:00","3634","12038719","3546.81","3928.70","3557.22"
"2017/2/12","09:30:00","3810","12038804","3594.24","3976.85","3601.20"
"2017/2/12","09:45:00","3827","12038894","3594.45","3978.89","3600.02"
"2017/2/12","10:00:00","3767","12038984","3583.87","3962.94","3588.26"
"2017/2/12","10:15:00","3738","12039069","3574.01","3951.71","3579.19"
"2017/2/12","10:30:00","3672","12039159","3553.67","3941.68","3566.31"
"2017/2/12","10:45:00","3651","12039244","3545.97","3935.38","3563.92"
"2017/2/12","11:00:00","3621","12039329","3543.20","3924.41","3555.87"
"2017/2/12","11:15:00","3741","12039414","3577.55","3958.36","3584.96"
"2017/2/12","11:30:00","3696","12039499","3561.77","3945.91","3578.70"
"2017/2/12","11:45:00","3684","12039584","3560.53","3936.52","3566.46"
"2017/2/12","12:00:00","3695","12039669","3567.80","3949.33","3569.02"
"2017/2/12","12:15:00","3793","12039759","3590.84","3973.55","3600.26"
"2017/2/12","12:30:00","3749","12039844","3579.16","3958.71","3590.79"
"2017/2/12","12:45:00","3788","12039934","3584.17","3971.09","3596.76"
"2017/2/12","13:00:00","3554","12040019","3532.24","3909.76","3538.15"
"2017/2/12","13:15:00","3627","12040104","3554.76","3927.45","3559.00"
"2017/2/12","13:30:00","3590","12040189","3541.95","3922.82","3552.45"
"2017/2/12","13:45:00","3565","12040274","3529.30","3912.77","3538.01"
"2017/2/12","14:00:00","3506","12040359","3516.25","3898.27","3531.15"
"2017/2/12","14:15:00","3650","12040439","3551.40","3937.33","3563.49"
"2017/2/12","14:30:00","3599","12040524","3538.04","3924.84","3547.51"
"2017/2/12","14:45:00","3720","12040609","3561.92","3948.26","3578.62"
"2017/2/12","15:00:00","3711","12040699","3564.43","3948.52","3579.48"
"2017/2/12","15:15:00","3687","12040784","3557.22","3943.72","3575.07"
"2017/2/12","15:30:00","3647","12040869","3548.91","3930.91","3564.16"
"2017/2/12","15:45:00","3631","12040954","3550.52","3930.26","3561.60"
"2017/2/12","16:00:00","3658","12041039","3555.98","3939.38","3560.20"
"2017/2/12","16:15:00","3628","12041129","3544.97","3925.28","3558.39"
"2017/2/12","16:30:00","3781","12041214","3582.00","3962.69","3597.61"
"2017/2/12","16:45:00","3712","12041299","3557.30","3945.66","3577.56"
"2017/2/12","17:00:00","3785","12041384","3581.52","3959.13","3599.42"
"2017/2/12","17:15:00","3671","12041469","3565.25","3938.71","3569.44"
"2017/2/12","17:30:00","3715","12041559","3566.48","3946.74","3577.30"
"2017/2/12","17:45:00","3721","12041644","3570.17","3946.15","3589.34"
"2017/2/12","18:00:00","3678","12041734","3558.58","3936.05","3578.42"
"2017/2/12","18:15:00","3698","12041819","3560.74","3940.48","3574.82"
"2017/2/12","18:30:00","3663","12041904","3558.83","3929.88","3571.15"
"2017/2/12","18:45:00","3781","12041994","3585.59","3963.87","3593.49"
"2017/2/12","19:00:00","3727","12042084","3567.10","3945.91","3585.98"
"2017/2/12","19:15:00","3701","12042169","3564.65","3939.26","3572.16"
"2017/2/12","19:30:00","3685","12042259","3563.39","3929.50","3574.40"
"2017/2/12","19:45:00","3701","12042344","3566.78","3945.69","3585.76"
"2017/2/12","20:00:00","3637","12042429","3550.69","3929.36","3562.83"
"2017/2/12","20:15:00","3647","12042514","3552.20","3933.45","3566.76"
"2017/2/12","20:30:00","3556","12042599","3522.22","3905.93","3535.34"
"2017/2/12","20:45:00","3577","12042684","3533.56","3906.75","3545.98"
"2017/2/12","21:00:00","3541","12042769","3527.04","3902.14","3534.85"
"2017/2/12","21:15:00","3493","12042854","3507.72","3884.76","3523.72"
"2017/2/12","21:30:00","3533","12042934","3515.91","3895.12","3533.83"
"2017/2/12","21:45:00","3572","12043019","3528.35","3907.98","3541.51"
"2017/2/12","22:00:00","3525","12043104","3518.93","3894.66","3527.75"
"2017/2/12","22:15:00","3459","12043184","3501.24","3876.21","3519.59"
"2017/2/12","22:30:00","3465","12043264","3508.10","3879.45","3514.70"
"2017/2/12","22:45:00","3438","12043349","3495.78","3871.80","3507.16"
"2017/2/12","23:00:00","3360","12043424","3473.77","3854.80","3489.30"
"2017/2/12","23:15:00","3419","12043504","3490.06","3873.32","3501.66"
"2017/2/12","23:30:00","3346","12043584","3473.06","3853.41","3483.91"
"2017/2/12","23:45:00","3356","12043664","3470.20","3851.34","3483.42"
"2017/2/13","00:00:00","3400","12043744","3485.79","3866.48","3497.85"
"2017/2/13","00:15:00","3396","12043824","3482.12","3866.32","3497.55"
"2017/2/13","00:30:00","3354","12043904","3471.50","3853.22","3486.07"
"2017/2/13","00:45:00","3341","12043979","3474.92","3852.90","3482.30"
"2017/2/13","01:00:00","3346","12044059","3472.70","3852.95","3491.54"
"2017/2/13","01:15:00","3343","12044134","3472.58","3850.47","3486.09"
"2017/2/13","01:30:00","3283","12044214","3459.40","3840.60","3469.48"
"2017/2/13","01:45:00","3322","12044289","3471.75","3845.91","3482.20"
"2017/2/13","02:00:00","3290","12044364","3454.11","3838.06","3472.55"
"2017/2/13","02:15:00","3252","12044439","3459.81","3825.65","3459.89"
"2017/2/13","02:30:00","3210","12044519","3439.94","3814.43","3449.74"
"2017/2/13","02:45:00","3291","12044594","3455.12","3837.64","3471.94"
"2017/2/13","03:00:00","3268","12044669","3458.84","3830.26","3466.43"
"2017/2/13","03:15:00","3201","12044744","3439.35","3810.43","3450.85"
"2017/2/13","03:30:00","3269","12044819","3456.34","3836.53","3470.57"
"2017/2/13","03:45:00","3227","12044899","3443.74","3822.76","3455.31"
"2017/2/13","04:00:00","3252","12044974","3446.59","3823.24","3457.22"
"2017/2/13","04:15:00","3275","12045049","3453.23","3833.02","3468.44"
"2017/2/13","04:30:00","3277","12045124","3456.93","3837.49","3469.20"
"2017/2/13","04:45:00","3273","12045199","3455.94","3834.15","3471.59"
"2017/2/13","05:00:00","3336","12045279","3472.99","3849.65","3485.92"
"2017/2/13","05:15:00","3335","12045354","3472.80","3850.12","3483.02"
"2017/2/13","05:30:00","3347","12045434","3472.70","3851.38","3482.73"
"2017/2/13","05:45:00","3421","12045509","3490.43","3860.90","3499.50"
"2017/2/13","06:00:00","3282","12045589","3463.77","3835.18","3471.15"
"2017/2/13","06:15:00","3365","12045669","3480.87","3852.86","3490.41"
"2017/2/13","06:30:00","3477","12045744","3504.16","3889.59","3519.70"
"2017/2/13","06:45:00","3458","12045824","3497.55","3877.67","3513.94"
"2017/2/13","07:00:00","3595","12045904","3537.18","3918.92","3550.67"
"2017/2/13","07:15:00","3802","12045989","3592.13","3978.54","3598.30"
"2017/2/13","07:30:00","3874","12046079","3609.01","3990.17","3621.96"
"2017/2/13","07:45:00","4024","12046169","3647.91","4023.84","3655.53"
"2017/2/13","08:00:00","4428","12046264","3741.26","4121.54","3751.99"
"2017/2/13","08:15:00","4659","12046369","3802.57","4183.72","3811.54"
"2017/2/13","08:30:00","4732","12046479","3819.22","4199.78","3823.16"
"2017/2/13","08:45:00","4804","12046589","3852.70","4231.58","3849.19"
"2017/2/13","09:00:00","4948","12046704","3870.35","4252.94","3872.17"
"2017/2/13","09:15:00","4960","12046824","3873.55","4257.46","3880.40"
"2017/2/13","09:30:00","4917","12046939","3862.94","4240.17","3871.24"
"2017/2/13","09:45:00","5030","12047059","3895.99","4275.63","3900.60"
"2017/2/13","10:00:00","4981","12047179","3882.08","4257.61","3883.97"
"2017/2/13","10:15:00","5021","12047299","3885.62","4272.40","3894.18"
"2017/2/13","10:30:00","5033","12047414","3894.14","4277.34","3903.69"
"2017/2/13","10:45:00","4855","12047534","3846.08","4224.58","3857.88"
"2017/2/13","11:00:00","4995","12047654","3876.71","4261.30","3890.08"
"2017/2/13","11:15:00","5008","12047774","3881.76","4267.76","3893.71"
"2017/2/13","11:30:00","4885","12047889","3858.20","4241.01","3872.69"
"2017/2/13","11:45:00","5002","12048009","3878.45","4264.87","3888.72"
"2017/2/13","12:00:00","5048","12048129","3888.97","4269.06","3898.61"
"2017/2/13","12:15:00","4845","12048249","3834.76","4217.44","3847.61"
"2017/2/13","12:30:00","4826","12048364","3830.36","4216.50","3843.12"
"2017/2/13","12:45:00","4827","12048479","3839.27","4221.20","3846.69"
"2017/2/13","13:00:00","4858","12048594","3837.07","4231.86","3860.65"
"2017/2/13","13:15:00","4812","12048709","3834.47","4220.85","3841.47"
"2017/2/13","13:30:00","4756","12048824","3829.97","4209.77","3834.75"
"2017/2/13","13:45:00","4854","12048934","3847.92","4231.91","3860.64"
"2017/2/13","14:00:00","4977","12049049","3886.17","4260.81","3887.85"
"2017/2/13","14:15:00","5042","12049169","3906.33","4285.31","3912.31"
"2017/2/13","14:30:00","5058","12049284","3904.82","4285.96","3913.95"
"2017/2/13","14:45:00","4913","12049404","3864.88","4247.67","3871.81"
"2017/2/13","15:00:00","4861","12049524","3856.67","4244.03","3859.97"
"2017/2/13","15:15:00","4913","12049639","3883.28","4251.38","3870.90"
"2017/2/13","15:30:00","4888","12049759","3857.39","4244.68","3867.73"
"2017/2/13","15:45:00","4854","12049874","3855.14","4237.00","3866.42"
"2017/2/13","16:00:00","4925","12049989","3879.95","4243.52","3872.28"
"2017/2/13","16:15:00","5032","12050104","3897.71","4279.33","3907.08"
"2017/2/13","16:30:00","4967","12050224","3877.74","4270.97","3890.54"
"2017/2/13","16:45:00","4980","12050339","3886.17","4266.06","3894.17"
"2017/2/13","17:00:00","4878","12050459","3850.28","4239.70","3868.14"
"2017/2/13","17:15:00","4790","12050574","3835.23","4212.91","3842.56"
"2017/2/13","17:30:00","4685","12050694","3807.73","4196.54","3820.77"
"2017/2/13","17:45:00","4533","12050804","3777.48","4155.58","3782.67"
"2017/2/13","18:00:00","4522","12050914","3777.92","4151.71","3783.07"
"2017/2/13","18:15:00","4491","12051019","3763.35","4137.52","3763.95"
"2017/2/13","18:30:00","4523","12051129","3762.01","4144.59","3773.49"
"2017/2/13","18:45:00","4371","12051234","3719.12","4103.78","3740.04"
"2017/2/13","19:00:00","4364","12051339","3729.21","4113.37","3742.20"
"2017/2/13","19:15:00","4335","12051439","3711.45","4097.00","3720.77"
"2017/2/13","19:30:00","4284","12051544","3706.54","4086.86","3717.31"
"2017/2/13","19:45:00","4331","12051649","3715.64","4090.27","3726.79"
"2017/2/13","20:00:00","4278","12051754","3712.46","4084.17","3721.24"
"2017/2/13","20:15:00","4215","12051854","3695.78","4067.88","3701.53"
"2017/2/13","20:30:00","4156","12051954","3675.22","4056.81","3686.18"
"2017/2/13","20:45:00","4156","12052049","3680.05","4053.69","3681.24"
"2017/2/13","21:00:00","4097","12052149","3663.01","4043.64","3676.54"
"2017/2/13","21:15:00","4018","12052249","3644.22","4017.64","3652.38"
"2017/2/13","21:30:00","3885","12052344","3603.32","3974.64","3611.59"
"2017/2/13","21:45:00","3979","12052434","3631.98","4003.90","3637.59"
"2017/2/13","22:00:00","3960","12052529","3625.40","4003.93","3632.36"
"2017/2/13","22:15:00","3798","12052619","3585.91","3964.47","3602.01"
"2017/2/13","22:30:00","3695","12052709","3565.57","3941.93","3569.62"
"2017/2/13","22:45:00","3620","12052794","3550.43","3922.33","3549.88"
"2017/2/13","23:00:00","3535","12052879","3516.61","3900.08","3528.81"
"2017/2/13","23:15:00","3508","12052964","3513.20","3893.42","3518.24"
"2017/2/13","23:30:00","3566","12053044","3531.64","3909.70","3538.94"
"2017/2/13","23:45:00","3485","12053129","3516.43","3885.89","3514.41"
"2017/2/14","00:00:00","3548","12053209","3526.46","3903.54","3538.21"
"2017/2/14","00:15:00","3491","12053294","3513.16","3891.34","3526.25"
"2017/2/14","00:30:00","3479","12053374","3510.09","3884.49","3522.49"
"2017/2/14","00:45:00","3461","12053454","3501.47","3885.13","3516.46"
"2017/2/14","01:00:00","3473","12053534","3499.86","3886.58","3516.32"
"2017/2/14","01:15:00","3416","12053614","3493.68","3873.63","3504.64"
"2017/2/14","01:30:00","3374","12053694","3479.82","3857.97","3491.73"
"2017/2/14","01:45:00","3436","12053774","3497.78","3881.86","3512.21"
"2017/2/14","02:00:00","3416","12053854","3497.71","3871.78","3508.15"
"2017/2/14","02:15:00","3325","12053934","3472.16","3849.02","3476.25"
"2017/2/14","02:30:00","3322","12054009","3469.90","3847.92","3480.68"
"2017/2/14","02:45:00","3391","12054089","3485.20","3869.59","3496.93"
"2017/2/14","03:00:00","3438","12054169","3502.05","3880.78","3510.64"
"2017/2/14","03:15:00","3402","12054249","3491.55","3867.04","3498.01"
"2017/2/14","03:30:00","3402","12054324","3489.28","3861.65","3495.12"
"2017/2/14","03:45:00","3364","12054409","3480.10","3858.70","3488.22"
"2017/2/14","04:00:00","3296","12054484","3477.39","3836.78","3477.41"
"2017/2/14","04:15:00","3436","12054564","3497.37","3882.13","3502.26"
"2017/2/14","04:30:00","3376","12054644","3486.12","3866.15","3492.22"
"2017/2/14","04:45:00","3319","12054719","3461.13","3840.86","3479.06"
"2017/2/14","05:00:00","3387","12054799","3485.32","3861.30","3489.84"
"2017/2/14","05:15:00","3394","12054874","3484.17","3861.28","3497.87"
"2017/2/14","05:30:00","3441","12054954","3502.63","3877.70","3511.07"
"2017/2/14","05:45:00","3466","12055034","3510.39","3880.89","3515.92"
"2017/2/14","06:00:00","3437","12055114","3502.50","3874.18","3507.05"
"2017/2/14","06:15:00","3454","12055194","3508.92","3883.76","3517.08"
"2017/2/14","06:30:00","3479","12055274","3508.45","3887.87","3524.45"
"2017/2/14","06:45:00","3574","12055354","3533.98","3909.05","3540.78"
"2017/2/14","07:00:00","3657","12055439","3553.40","3928.43","3556.18"
"2017/2/14","07:15:00","3741","12055524","3579.23","3949.94","3582.93"
"2017/2/14","07:30:00","3858","12055609","3612.75","3985.71","3620.25"
"2017/2/14","07:45:00","4062","12055699","3652.71","4027.00","3664.02"
"2017/2/14","08:00:00","4390","12055799","3736.96","4107.91","3739.29"
"2017/2/14","08:15:00","4599","12055899","3795.54","4170.57","3801.41"
"2017/2/14","08:30:00","4746","12056009","3831.58","4204.96","3828.72"
"2017/2/14","08:45:00","4845","12056124","3853.73","4233.76","3850.97"
"2017/2/14","09:00:00","4833","12056239","3841.82","4220.81","3847.71"
"2017/2/14","09:15:00","4910","12056354","3871.42","4246.06","3868.95"
"2017/2/14","09:30:00","5019","12056474","3897.64","4277.90","3896.92"
"2017/2/14","09:45:00","4958","12056589","3879.12","4261.97","3877.31"
"2017/2/14","10:00:00","4989","12056709","3891.52","4263.90","3893.55"
"2017/2/14","10:15:00","4997","12056829","3881.84","4266.24","3886.65"
"2017/2/14","10:30:00","4884","12056944","3849.35","4227.18","3857.26"
"2017/2/14","10:45:00","5072","12057064","3899.45","4283.02","3897.33"
"2017/2/14","11:00:00","5031","12057184","3894.67","4283.87","3887.00"
"2017/2/14","11:15:00","5018","12057304","3889.37","4270.71","3885.03"
"2017/2/14","11:30:00","5093","12057424","3896.12","4280.62","3900.73"
"2017/2/14","11:45:00","5138","12057544","3928.46","4300.79","3927.74"
"2017/2/14","12:00:00","5127","12057664","3909.91","4288.18","3909.14"
"2017/2/14","12:15:00","4947","12057784","3867.32","4249.15","3863.66"
"2017/2/14","12:30:00","4996","12057904","3875.52","4253.07","3876.09"
"2017/2/14","12:45:00","4833","12058024","3836.08","4222.51","3835.95"
"2017/2/14","13:00:00","4857","12058139","3839.22","4228.00","3844.39"
"2017/2/14","13:15:00","4991","12058254","3872.34","4258.95","3876.85"
"2017/2/14","13:30:00","4822","12058369","3832.62","4226.23","3834.53"
"2017/2/14","13:45:00","4938","12058484","3860.78","4241.73","3861.37"
"2017/2/14","14:00:00","4985","12058604","3875.25","4256.17","3870.94"
"2017/2/14","14:15:00","5111","12058724","3912.26","4292.65","3908.05"
"2017/2/14","14:30:00","5054","12058844","3897.46","4281.95","3893.89"
"2017/2/14","14:45:00","5142","12058964","3927.28","4311.70","3925.43"
"2017/2/14","15:00:00","5006","12059084","3890.81","4267.13","3877.32"
"2017/2/14","15:15:00","4996","12059209","3887.84","4265.60","3872.38"
"2017/2/14","15:30:00","4886","12059329","3855.79","4239.97","3854.85"
"2017/2/14","15:45:00","4994","12059444","3880.09","4257.81","3873.97"
"2017/2/14","16:00:00","4973","12059564","3877.34","4258.62","3875.17"
"2017/2/14","16:15:00","4989","12059684","3881.16","4255.23","3871.56"
"2017/2/14","16:30:00","4946","12059804","3875.44","4256.08","3864.67"
"2017/2/14","16:45:00","5008","12059924","3887.37","4263.40","3887.68"
"2017/2/14","17:00:00","5020","12060044","3886.67","4256.47","3878.60"
"2017/2/14","17:15:00","4867","12060164","3851.00","4229.26","3843.59"
"2017/2/14","17:30:00","4831","12060279","3841.48","4222.63","3832.30"
"2017/2/14","17:45:00","4613","12060394","3795.40","4165.36","3788.67"
"2017/2/14","18:00:00","4478","12060504","3761.43","4133.96","3757.11"
"2017/2/14","18:15:00","4447","12060609","3741.70","4117.60","3742.37"
"2017/2/14","18:30:00","4515","12060719","3761.22","4138.52","3768.64"
"2017/2/14","18:45:00","4527","12060824","3771.89","4143.22","3773.02"
"2017/2/14","19:00:00","4414","12060929","3749.76","4117.89","3741.91"
"2017/2/14","19:15:00","4349","12061034","3725.77","4100.21","3724.88"
"2017/2/14","19:30:00","4325","12061139","3717.08","4093.94","3720.34"
"2017/2/14","19:45:00","4175","12061244","3685.08","4059.31","3685.60"
"2017/2/14","20:00:00","4186","12061344","3693.59","4067.97","3695.76"
"2017/2/14","20:15:00","4161","12061444","3687.66","4056.96","3685.62"
"2017/2/14","20:30:00","4088","12061539","3664.79","4039.47","3665.07"
