"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","ZWP-1.F","","5 minutes"
"Point_2:","ZWP-2.F","","5 minutes"
"Point_3:","ZWP-3.F","","5 minutes"
"Point_4:","ZWP-4.F","","5 minutes"
"Point_5:","ZWP-5.F","","5 minutes"
"Point_6:","ZWP-6.F","","5 minutes"
"Point_7:","ZWP-7.F","","5 minutes"
"Point_8:","ZWP-8.F","","5 minutes"
"Point_9:","ZWP-9.F","","5 minutes"
"Point_10:","ZON1.WDP","","5 minutes"
"Point_11:","ZON2.WDP","","5 minutes"
"Point_12:","ZWP-Z1.WDP","","5 minutes"
"Point_13:","ZWP-Z2.WDP","","5 minutes"
"Point_14:","ZWP-Z3.WDP","","5 minutes"
"Time Interval:","15 Minutes"
"Date Range:","2017/4/11 00:00:00 - 2017/7/10 23:59:59"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12","Point_13","Point_14"
"2017/4/11","00:00:00","57.2","56.5","1.2","38.2","35.8","3.0","32.9","31.3","2.0","No Data","No Data","2.2","10.8","3.8"
"2017/4/11","00:15:00","57.2","56.5","1.2","40.5","38.4","2.9","34.4"," -0.2","2.0","No Data","No Data","1.2","10.8","4.2"
"2017/4/11","00:30:00","57.3","56.5","1.2","39.0","36.6","3.0","40.7"," -0.2","2.0","No Data","No Data","1.6","10.8","3.7"
"2017/4/11","00:45:00","57.2","56.5","1.2","41.3","39.0","2.9","33.1"," -0.2","2.0","No Data","No Data","1.1","10.8","4.4"
"2017/4/11","01:00:00","57.2","56.5","1.2","51.2","50.2","3.0","33.6","32.1","2.0","No Data","No Data","2.3","10.8","7.7"
"2017/4/11","01:15:00","57.3","56.5","1.2","38.5","36.1","3.0","32.1"," -0.2","2.0","No Data","No Data","1.0","10.8","4.0"
"2017/4/11","01:30:00","57.2","56.5","1.2","47.7","46.3","3.0","38.8"," -0.2","2.0","No Data","No Data","1.5","10.8","6.7"
"2017/4/11","01:45:00","57.3","56.5","1.2","39.0","36.7","3.0","34.9"," -0.2","2.0","No Data","No Data","1.2","10.8","4.1"
"2017/4/11","02:00:00","57.3","56.5","1.2","49.3","48.0","3.0","39.1"," -0.2","2.0","No Data","No Data","1.5","10.8","7.2"
"2017/4/11","02:15:00","57.2","56.5","1.2","40.5","38.2","3.0","34.5"," -0.2","2.0","No Data","No Data","1.2","10.8","4.5"
"2017/4/11","02:30:00","57.3","56.5","1.2","38.2","35.7","3.0","40.7"," -0.2","2.0","No Data","No Data","1.6","10.8","4.0"
"2017/4/11","02:45:00","57.2","56.5","1.2","46.7","45.2","3.0","35.2"," -0.2","2.0","No Data","No Data","1.3","10.8","6.5"
"2017/4/11","03:00:00","57.2","56.5","1.2","43.2","41.2","3.0","31.2"," -0.2","2.0","No Data","No Data","1.0","10.8","5.4"
"2017/4/11","03:15:00","57.3","56.5","1.2","40.8","38.6","3.0","36.8","35.1","2.0","No Data","No Data","2.7","10.8","4.6"
"2017/4/11","03:30:00","57.2","56.5","1.2","38.2","35.8","3.0","31.9"," -0.2","2.0","No Data","No Data","1.1","10.8","3.9"
"2017/4/11","03:45:00","57.3","56.5","1.2","45.9","44.2","3.0","37.6"," -0.2","2.0","No Data","No Data","1.5","10.8","6.1"
"2017/4/11","04:00:00","57.3","56.5","1.2","38.2","35.7","3.0","33.9"," -0.2","2.0","No Data","No Data","1.2","10.8","4.0"
"2017/4/11","04:15:00","57.2","56.5","1.2","38.2","35.7","2.9","30.2"," -0.2","2.0","No Data","No Data","0.9","10.8","3.9"
"2017/4/11","04:30:00","57.3","56.5","1.2","38.2","35.7","3.0","41.7"," -0.2","2.0","No Data","No Data","1.8","10.8","3.8"
"2017/4/11","04:45:00","57.2","56.5","1.2","38.2","35.7","2.9","31.1"," -0.2","2.0","No Data","No Data","1.0","10.8","3.9"
"2017/4/11","05:00:00","57.3","56.5","1.2","38.2","35.6","2.9","43.1"," -0.2","2.0","No Data","No Data","1.8","10.8","4.0"
"2017/4/11","05:15:00","57.3","56.5","1.2","38.2","35.6","2.9","32.1"," -0.2","2.0","No Data","No Data","1.1","10.8","3.9"
"2017/4/11","05:30:00","57.2","56.5","1.2","38.1","35.7","2.9","31.4"," -0.2","2.0","No Data","No Data","1.0","10.8","3.9"
"2017/4/11","05:45:00","57.3","56.5","1.2","44.4","42.5","3.0","38.8"," -0.2","2.0","No Data","No Data","1.5","10.8","5.7"
"2017/4/11","06:00:00","57.2","56.5","1.2","38.2","35.6","3.0","30.1"," -0.2","2.0","No Data","No Data","0.9","10.8","4.1"
"2017/4/11","06:15:00","57.2","56.5","1.2","38.2","35.6","2.9","33.1","31.5","2.0","No Data","No Data","2.2","10.8","4.0"
"2017/4/11","06:30:00","57.3","56.5","1.2","38.3","35.8","3.0","31.6"," -0.2","2.0","No Data","No Data","1.0","10.8","4.1"
"2017/4/11","06:45:00","57.2","56.5","1.2","38.2","35.7","3.0","38.9"," -0.2","2.0","No Data","No Data","1.5","10.8","3.8"
"2017/4/11","07:00:00","57.3","56.5","1.2","40.9","38.7","3.0","34.8"," -0.2","2.0","No Data","No Data","1.2","10.8","4.3"
"2017/4/11","07:15:00","57.2","56.5","1.2","38.2","35.7","3.0","33.1"," -0.2","2.0","No Data","No Data","1.1","10.8","3.6"
"2017/4/11","07:30:00","57.2","56.5","1.2","50.6","49.6","2.9","39.7"," -0.2","2.0","No Data","No Data","1.5","10.8","6.8"
"2017/4/11","07:45:00","57.2","56.5","1.2","39.2","37.0","3.0","34.1"," -0.2","2.0","No Data","No Data","1.1","10.8","3.6"
"2017/4/11","08:00:00","56.3","56.5","1.2","40.4","38.3","3.0","40.4"," -0.2","2.0","No Data","No Data","1.4","7.7","3.6"
"2017/4/11","08:15:00","56.2","56.5","1.2","38.3","36.1","3.0","32.3","30.7","2.0","No Data","No Data","1.9","7.6","2.8"
"2017/4/11","08:30:00","56.2","56.5","1.2","45.5","44.0","3.0","37.1"," -0.2","2.0","No Data","No Data","1.2","7.6","4.1"
"2017/4/11","08:45:00","56.2","56.5","1.2","39.1","36.9","3.0","37.5"," -0.2","2.0","No Data","No Data","1.2","7.6","2.7"
"2017/4/11","09:00:00","56.2","56.5","1.2","38.8","36.6","3.0","42.0"," -0.2","2.0","No Data","No Data","1.5","7.6","2.5"
"2017/4/11","09:15:00","56.2","56.4","1.2","40.0","37.9","3.0","34.7","33.1","2.0","No Data","No Data","2.1","7.5","2.6"
"2017/4/11","09:30:00","56.3","56.5","1.2","38.0","35.7","3.0","42.9"," -0.2","2.0","No Data","No Data","1.6","7.9","2.3"
"2017/4/11","09:45:00","56.3","56.5","1.2","42.9","41.1","3.0","40.5"," -0.2","2.0","No Data","No Data","1.4","7.6","3.1"
"2017/4/11","10:00:00","56.3","56.5","1.2","44.1","42.5","3.0","40.9"," -0.2","2.0","No Data","No Data","1.4","8.0","3.4"
"2017/4/11","10:15:00","56.3","56.5","1.2","40.0","37.9","3.0","43.3"," -0.2","2.0","No Data","No Data","1.5","7.7","2.6"
"2017/4/11","10:30:00","56.3","56.4","1.2","42.5","40.7","3.0","35.0","33.4","2.0","No Data","No Data","2.1","7.8","3.0"
"2017/4/11","10:45:00","56.2","56.4","1.2","38.0","35.7","3.0","34.3","32.7","2.0","No Data","No Data","2.0","7.7","2.2"
"2017/4/11","11:00:00","56.2","56.5","1.2","39.0","36.9","3.0","44.1"," -0.2","2.0","No Data","No Data","1.6","7.7","2.4"
"2017/4/11","11:15:00","56.5","56.5","1.2","44.0","42.4","3.0","39.0"," -0.2","2.0","No Data","No Data","1.2","8.1","3.2"
"2017/4/11","11:30:00","56.3","56.4","1.2","38.2","36.0","3.0","32.7","31.2","2.0","No Data","No Data","1.9","7.7","2.3"
"2017/4/11","11:45:00","56.3","56.4","1.2","46.2","44.8","3.0","43.4"," -0.2","2.0","No Data","No Data","1.4","7.9","3.6"
"2017/4/11","12:00:00","56.2","56.5","1.2","47.3","46.0","3.0","40.3"," -0.2","2.0","No Data","No Data","1.3","7.7","3.4"
"2017/4/11","12:15:00","56.2","56.4","1.2","44.5","42.9","3.0","32.0","30.4","2.0","No Data","No Data","1.7","7.8","3.0"
"2017/4/11","12:30:00","56.3","56.4","1.2","40.4","38.4","3.0","36.4","34.8","2.0","No Data","No Data","2.2","7.8","2.4"
"2017/4/11","12:45:00","56.2","56.5","1.2","38.7","36.5","3.0","32.6","31.1","2.0","No Data","No Data","1.8","7.7","2.1"
"2017/4/11","13:00:00","56.2","56.5","1.2","47.7","46.5","3.0","38.9"," -0.2","2.0","No Data","No Data","1.2","7.9","3.8"
"2017/4/11","13:15:00","56.3","56.4","1.2","54.3","54.0","3.0","39.7"," -0.2","2.0","No Data","No Data","1.3","7.9","5.0"
"2017/4/11","13:30:00","56.2","56.4","1.2","51.6","50.9","3.0","41.3"," -0.2","2.0","No Data","No Data","1.4","7.7","4.7"
"2017/4/11","13:45:00","56.2","56.4","1.2","41.6","39.6","3.0","33.2","31.6","2.0","No Data","No Data","2.0","7.7","2.8"
"2017/4/11","14:00:00","56.3","56.4","1.2","38.2","36.0","3.0","34.3","25.1","2.0","No Data","No Data","1.3","7.8","2.4"
"2017/4/11","14:15:00","56.2","56.5","1.2","48.1","47.0","3.0","37.2"," -0.2","2.0","No Data","No Data","1.2","7.6","4.2"
"2017/4/11","14:30:00","56.2","56.5","1.2","41.1","39.0","3.0","34.7","26.3","2.0","No Data","No Data","1.7","7.8","2.9"
"2017/4/11","14:45:00","56.3","56.5","1.2","44.0","42.3","3.0","40.2"," -0.2","2.0","No Data","No Data","1.3","7.7","3.7"
"2017/4/11","15:00:00","56.3","56.5","1.2","45.3","43.7","3.0","42.7"," -0.2","2.0","No Data","No Data","1.6","7.7","4.4"
"2017/4/11","15:15:00","56.3","56.4","1.2","39.6","37.5","3.0","34.1","32.5","2.0","No Data","No Data","2.1","7.8","3.3"
"2017/4/11","15:30:00","56.3","56.5","1.2","38.1","35.7","3.0","44.1"," -0.2","2.0","No Data","No Data","1.6","7.8","3.0"
"2017/4/11","15:45:00","56.3","56.5","1.2","38.9","36.6","3.0","38.7"," -0.2","2.0","No Data","No Data","1.3","7.9","3.2"
"2017/4/11","16:00:00","56.3","56.5","1.2","44.2","42.5","3.0","41.4"," -0.2","2.0","No Data","No Data","1.4","7.7","4.2"
"2017/4/11","16:15:00","56.3","56.5","1.2","41.2","39.2","3.0","36.8","35.3","2.0","No Data","No Data","2.4","7.8","3.4"
"2017/4/11","16:30:00","56.3","56.4","1.2","40.2","38.0","3.0","38.0","36.3","2.0","No Data","No Data","2.5","7.9","3.3"
"2017/4/11","16:45:00","56.4","56.5","1.2","38.1","35.7","3.0","44.1"," -0.2","2.0","No Data","No Data","1.6","7.9","3.1"
"2017/4/11","17:00:00","56.4","56.5","1.2","44.9","43.3","3.0","39.1"," -0.2","2.0","No Data","No Data","1.3","8.0","4.7"
"2017/4/11","17:15:00","56.4","56.5","1.2","55.0","54.8","3.0","40.0"," -0.2","2.0","No Data","No Data","1.3","8.0","6.9"
"2017/4/11","17:30:00","56.4","56.5","1.2","44.1","42.5","3.0","44.0"," -0.2","2.0","No Data","No Data","1.6","7.8","3.8"
"2017/4/11","17:45:00","56.5","56.4","1.2","45.9","44.4","3.0","30.4","28.8","2.0","No Data","No Data","1.6","8.0","3.9"
"2017/4/11","18:00:00","56.5","56.4","1.2","44.1","42.4","3.0","34.4","32.8","2.0","No Data","No Data","2.2","8.0","3.5"
"2017/4/11","18:15:00","56.4","56.5","1.2","39.5","37.3","3.0","32.5","30.8","2.0","No Data","No Data","1.9","8.0","2.8"
"2017/4/11","18:30:00","56.4","56.5","1.2","48.2","47.0","3.0","39.3"," -0.2","2.0","No Data","No Data","1.3","8.0","5.0"
"2017/4/11","18:45:00","56.4","56.4","1.2","46.9","45.5","3.0","38.7"," -0.2","2.0","No Data","No Data","1.3","8.0","5.3"
"2017/4/11","19:00:00","56.4","56.5","1.2","43.9","42.2","3.0","30.7","29.1","2.0","No Data","No Data","1.8","8.1","4.8"
"2017/4/11","19:15:00","56.5","56.5","1.2","39.1","36.8","3.0","30.5","28.9","2.0","No Data","No Data","1.8","8.2","3.7"
"2017/4/11","19:30:00","56.5","56.4","1.2","38.1","35.8","3.0","37.0","35.3","2.0","No Data","No Data","2.5","7.9","3.3"
"2017/4/11","19:45:00","56.5","56.4","1.2","45.2","43.5","3.0","41.0"," -0.2","2.0","No Data","No Data","1.5","8.2","5.1"
"2017/4/11","20:00:00","56.5","56.5","1.2","46.9","45.3","3.0","39.0"," -0.2","2.0","No Data","No Data","1.3","8.2","5.8"
"2017/4/11","20:15:00","56.5","56.4","1.2","41.9","39.7","3.0","30.9","29.3","2.0","No Data","No Data","1.8","8.1","4.4"
"2017/4/11","20:30:00","56.5","56.5","1.2","38.2","35.7","3.0","41.7"," -0.2","2.0","No Data","No Data","1.5","8.3","3.5"
"2017/4/11","20:45:00","56.6","56.4","1.2","48.4","47.0","3.0","40.3"," -0.2","2.0","No Data","No Data","1.5","8.3","6.1"
"2017/4/11","21:00:00","56.6","56.5","1.2","51.0","49.8","3.0","35.6","34.0","2.0","No Data","No Data","2.3","8.1","7.0"
"2017/4/11","21:15:00","56.5","56.5","1.2","40.4","38.1","3.0","34.1","32.5","2.0","No Data","No Data","2.2","8.1","4.1"
"2017/4/11","21:30:00","56.6","56.5","1.2","38.2","35.7","3.0","38.0"," -0.2","2.0","No Data","No Data","1.3","8.2","3.5"
"2017/4/11","21:45:00","57.3","56.5","1.2","48.9","47.6","3.0","33.8","32.2","2.0","No Data","No Data","2.2","10.9","6.5"
"2017/4/11","22:00:00","57.3","56.5","1.2","50.4","49.3","3.0","39.5"," -0.2","2.0","No Data","No Data","1.4","10.9","7.2"
"2017/4/11","22:15:00","57.3","56.5","1.2","38.3","35.8","3.0","40.0"," -0.2","2.0","No Data","No Data","1.4","10.9","3.8"
"2017/4/11","22:30:00","57.3","56.5","1.2","38.2","35.7","3.0","39.1"," -0.2","2.0","No Data","No Data","1.4","10.9","3.7"
"2017/4/11","22:45:00","57.3","56.5","1.2","49.1","47.8","3.0","39.6"," -0.2","2.0","No Data","No Data","1.5","10.9","6.9"
"2017/4/11","23:00:00","57.3","56.5","1.2","38.2","35.7","3.0","41.8"," -0.2","2.0","No Data","No Data","1.6","10.9","3.8"
"2017/4/11","23:15:00","57.3","56.5","1.2","44.0","42.1","3.0","37.1"," -0.2","2.0","No Data","No Data","1.3","10.9","5.3"
"2017/4/11","23:30:00","57.3","56.5","1.2","38.2","35.8","3.0","37.0","35.5","2.0","No Data","No Data","2.7","10.9","3.6"
"2017/4/11","23:45:00","57.3","56.5","1.2","44.2","42.4","3.0","33.7"," -0.2","2.0","No Data","No Data","1.1","10.9","5.2"
"2017/4/12","00:00:00","57.3","56.5","1.2","40.6","38.3","3.0","38.7","37.1","2.0","No Data","No Data","3.0","10.9","4.3"
"2017/4/12","00:15:00","57.3","56.5","1.2","38.2","35.7","3.0","33.6"," -0.2","2.0","No Data","No Data","1.1","10.9","3.8"
"2017/4/12","00:30:00","57.3","56.5","1.2","39.3","36.9","3.0","37.2"," -0.2","2.0","No Data","No Data","1.3","10.9","3.9"
"2017/4/12","00:45:00","57.3","56.5","1.2","38.2","35.7","3.0","31.7","30.1","2.0","No Data","No Data","2.0","10.9","3.7"
"2017/4/12","01:00:00","57.3","56.5","1.2","38.2","35.7","3.0","32.4"," -0.2","2.0","No Data","No Data","1.0","10.9","4.0"
"2017/4/12","01:15:00","57.3","56.5","1.2","49.9","48.6","3.0","35.3","33.7","2.0","No Data","No Data","2.5","10.9","7.0"
"2017/4/12","01:30:00","57.3","56.5","1.2","41.6","39.4","3.0","32.6"," -0.2","2.0","No Data","No Data","1.1","10.9","5.0"
"2017/4/12","01:45:00","57.3","56.5","1.2","38.3","35.8","3.0","42.3"," -0.2","2.0","No Data","No Data","1.7","10.9","4.0"
"2017/4/12","02:00:00","57.3","56.5","1.2","38.2","35.7","3.0","35.6"," -0.2","2.0","No Data","No Data","1.3","10.9","4.0"
"2017/4/12","02:15:00","57.3","56.5","1.2","41.7","39.4","3.0","31.8"," -0.2","2.0","No Data","No Data","1.0","10.9","5.1"
"2017/4/12","02:30:00","57.3","56.5","1.2","47.1","45.4","3.0","33.7","32.2","2.0","No Data","No Data","2.3","10.9","6.7"
"2017/4/12","02:45:00","57.3","56.5","1.2","38.2","35.7","3.0","32.0"," -0.2","2.0","No Data","No Data","1.1","10.9","4.1"
"2017/4/12","03:00:00","57.3","56.5","1.2","38.2","35.7","3.0","34.2","32.6","2.0","No Data","No Data","2.4","10.9","4.0"
"2017/4/12","03:15:00","57.3","56.5","1.2","45.7","43.9","3.0","34.0"," -0.2","2.0","No Data","No Data","1.2","10.9","6.2"
"2017/4/12","03:30:00","57.3","56.5","1.2","38.2","35.7","3.0","38.5"," -0.2","2.0","No Data","No Data","1.5","10.9","4.1"
"2017/4/12","03:45:00","57.3","56.5","1.2","46.2","44.4","3.0","34.3"," -0.2","2.0","No Data","No Data","1.2","10.9","6.4"
"2017/4/12","04:00:00","57.3","56.5","1.2","38.2","35.7","3.0","33.0"," -0.2","2.0","No Data","No Data","1.1","10.9","4.1"
"2017/4/12","04:15:00","57.3","56.5","1.2","46.4","44.8","3.0","36.5"," -0.2","2.0","No Data","No Data","1.4","10.9","6.7"
"2017/4/12","04:30:00","57.3","56.5","1.2","38.2","35.7","3.0","30.6"," -0.2","2.0","No Data","No Data","1.0","10.9","4.2"
"2017/4/12","04:45:00","57.3","56.5","1.2","43.1","41.0","3.0","31.6","30.0","2.0","No Data","No Data","2.1","10.9","5.5"
"2017/4/12","05:00:00","57.3","56.5","1.2","39.8","37.5","3.0","30.7"," -0.2","2.0","No Data","No Data","1.0","10.9","4.7"
"2017/4/12","05:15:00","57.3","56.5","1.2","38.1","35.7","3.0","33.7"," -0.2","2.0","No Data","No Data","1.2","10.9","4.0"
"2017/4/12","05:30:00","57.3","56.5","1.2","51.1","50.0","3.0","40.0"," -0.2","2.0","No Data","No Data","1.6","10.9","8.1"
"2017/4/12","05:45:00","57.3","56.5","1.2","38.2","35.7","3.0","29.7"," -0.2","2.0","No Data","No Data","1.0","10.9","4.3"
"2017/4/12","06:00:00","57.3","56.5","1.2","38.2","35.7","3.0","39.8"," -0.2","2.0","No Data","No Data","1.6","10.9","4.2"
"2017/4/12","06:15:00","57.3","56.5","1.2","40.9","38.5","3.0","31.3"," -0.2","2.0","No Data","No Data","1.1","10.9","4.9"
"2017/4/12","06:30:00","57.3","56.5","1.2","38.2","35.7","3.0","44.4"," -0.2","2.0","No Data","No Data","2.0","10.9","4.1"
"2017/4/12","06:45:00","57.3","56.5","1.2","38.2","35.7","3.0","32.5"," -0.2","2.0","No Data","No Data","1.1","10.9","4.2"
"2017/4/12","07:00:00","57.3","56.5","1.2","45.2","43.4","3.0","38.3"," -0.2","2.0","No Data","No Data","1.5","10.9","6.2"
"2017/4/12","07:15:00","57.3","56.5","1.2","49.5","48.2","3.0","34.5"," -0.2","2.0","No Data","No Data","1.2","10.9","7.7"
"2017/4/12","07:30:00","57.3","56.5","1.2","44.9","43.2","3.0","34.6"," -0.2","2.0","No Data","No Data","1.2","10.9","5.8"
"2017/4/12","07:45:00","57.3","56.5","1.2","41.6","39.6","3.0","36.6"," -0.2","2.0","No Data","No Data","1.4","10.9","4.6"
"2017/4/12","08:00:00","56.2","56.4","1.2","39.3","37.0","3.0","35.5"," -0.2","2.0","No Data","No Data","1.2","7.6","4.0"
"2017/4/12","08:15:00","56.2","56.4","1.2","43.1","41.2","3.0","37.4"," -0.2","2.0","No Data","No Data","1.3","7.6","5.0"
"2017/4/12","08:30:00","56.2","56.5","1.2","38.1","35.7","3.0","42.0"," -0.2","2.0","No Data","No Data","1.7","7.5","3.6"
"2017/4/12","08:45:00","56.2","56.5","1.2","46.8","45.5","3.0","33.7"," -0.2","2.0","No Data","No Data","1.0","7.6","5.9"
"2017/4/12","09:00:00","56.2","56.4","1.2","49.1","48.0","3.0","39.7"," -0.2","2.0","No Data","No Data","1.5","7.6","6.8"
"2017/4/12","09:15:00","56.2","56.5","1.2","48.5","47.4","3.0","39.1"," -0.2","2.0","No Data","No Data","1.4","7.6","5.8"
"2017/4/12","09:30:00","56.3","56.5","1.2","50.4","49.5","3.0","36.8"," -0.2","2.0","No Data","No Data","1.3","7.9","7.0"
"2017/4/12","09:45:00","56.2","56.5","1.2","38.1","35.7","3.0","41.3"," -0.2","2.0","No Data","No Data","1.6","7.5","3.5"
"2017/4/12","10:00:00","56.3","56.5","1.2","45.9","44.4","3.0","34.2"," -0.2","2.0","No Data","No Data","1.1","7.8","5.7"
"2017/4/12","10:15:00","56.3","56.4","1.2","38.4","36.1","3.0","31.3","29.7","2.0","No Data","No Data","1.9","7.7","3.5"
"2017/4/12","10:30:00","56.3","56.5","1.2","38.1","35.7","3.0","37.7"," -0.2","2.0","No Data","No Data","1.3","7.9","3.4"
"2017/4/12","10:45:00","56.2","56.5","1.2","45.3","43.6","3.0","35.7"," -0.2","2.0","No Data","No Data","1.2","7.7","5.4"
"2017/4/12","11:00:00","56.2","56.5","1.2","39.2","37.0","3.0","43.0"," -0.2","2.0","No Data","No Data","1.7","7.8","3.6"
"2017/4/12","11:15:00","56.3","56.4","1.2","39.1","36.9","3.0","38.0"," -0.2","2.0","No Data","No Data","1.3","8.0","3.7"
"2017/4/12","11:30:00","56.2","56.5","1.2","42.1","40.2","3.0","36.7"," -0.2","2.0","No Data","No Data","1.3","7.8","4.3"
"2017/4/12","11:45:00","56.3","56.4","1.2","46.0","44.5","3.0","42.0"," -0.2","2.0","No Data","No Data","1.6","8.0","5.0"
"2017/4/12","12:00:00","56.2","56.5","1.2","47.9","46.7","3.0","37.8"," -0.2","2.0","No Data","No Data","1.4","7.9","5.2"
"2017/4/12","12:15:00","56.2","56.5","1.2","45.3","43.8","3.0","42.9"," -0.2","2.0","No Data","No Data","1.7","8.0","4.7"
"2017/4/12","12:30:00","56.2","56.4","1.2","46.1","44.6","3.0","35.7"," -0.2","2.0","No Data","No Data","1.2","7.9","5.3"
"2017/4/12","12:45:00","56.2","56.5","1.2","47.6","46.3","3.0","39.5"," -0.2","2.0","No Data","No Data","1.5","8.1","6.1"
"2017/4/12","13:00:00","56.3","56.5","1.2","41.8","39.8","3.0","32.3"," -0.2","2.0","No Data","No Data","1.1","8.1","4.6"
"2017/4/12","13:15:00","56.3","56.5","1.2","41.3","39.3","3.0","31.8","28.4","2.0","No Data","No Data","1.9","8.2","4.4"
"2017/4/12","13:30:00","56.5","56.5","1.2","45.0","43.3","3.0","31.2"," -0.2","2.0","No Data","No Data","0.9","8.4","5.7"
"2017/4/12","13:45:00","56.5","56.5","1.2","44.8","43.0","3.0","38.6"," -0.2","2.0","No Data","No Data","1.4","8.1","5.6"
"2017/4/12","14:00:00","56.4","56.5","1.2","46.4","44.9","3.0","37.4"," -0.2","2.0","No Data","No Data","1.3","8.2","6.1"
"2017/4/12","14:15:00","56.4","56.4","1.2","38.1","35.7","3.0","30.6"," -0.2","2.0","No Data","No Data","0.9","8.4","3.8"
"2017/4/12","14:30:00","56.4","56.5","1.2","46.7","45.3","3.0","32.1","30.5","2.0","No Data","No Data","2.1","8.3","6.0"
"2017/4/12","14:45:00","56.4","56.5","1.2","38.1","35.8","3.0","32.2"," -0.2","2.0","No Data","No Data","1.1","8.2","3.6"
"2017/4/12","15:00:00","56.4","56.5","1.2","41.4","39.4","3.0","32.5"," -0.2","2.0","No Data","No Data","1.0","8.3","4.5"
"2017/4/12","15:15:00","56.4","56.5","1.2","46.5","45.1","3.0","37.3"," -0.2","2.0","No Data","No Data","1.3","8.1","6.0"
"2017/4/12","15:30:00","56.4","56.5","1.2","45.3","43.6","3.0","30.5"," -0.2","2.0","No Data","No Data","0.9","8.3","5.7"
"2017/4/12","15:45:00","56.4","56.5","1.2","41.1","38.8","3.0","35.2"," -0.2","2.0","No Data","No Data","1.2","8.2","4.3"
"2017/4/12","16:00:00","56.4","56.5","1.2","38.4","36.1","3.0","35.2"," -0.2","2.0","No Data","No Data","1.2","8.3","3.6"
"2017/4/12","16:15:00","56.4","56.5","1.2","41.7","39.7","3.0","29.5"," -0.2","2.0","No Data","No Data","0.9","8.2","4.4"
"2017/4/12","16:30:00","56.4","56.5","1.2","38.1","35.7","3.0","35.1"," -0.2","2.0","No Data","No Data","1.2","8.3","3.6"
"2017/4/12","16:45:00","56.4","56.5","1.2","38.1","35.7","3.0","33.0"," -0.2","2.0","No Data","No Data","1.1","8.2","3.6"
"2017/4/12","17:00:00","56.4","56.5","1.2","38.1","35.7","3.0","34.1"," -0.2","2.0","No Data","No Data","1.2","8.1","3.6"
"2017/4/12","17:15:00","56.4","56.5","1.2","42.9","41.0","3.0","33.4"," -0.2","2.0","No Data","No Data","1.1","8.1","4.6"
"2017/4/12","17:30:00","56.4","56.5","1.2","38.1","35.7","3.0","34.5"," -0.2","2.0","No Data","No Data","1.2","8.1","3.3"
"2017/4/12","17:45:00","56.4","56.5","1.2","41.0","38.9","3.0","35.5"," -0.2","2.0","No Data","No Data","1.3","8.3","3.8"
"2017/4/12","18:00:00","56.5","56.5","1.2","38.1","35.7","3.0","33.6"," -0.2","2.0","No Data","No Data","1.1","8.2","3.3"
"2017/4/12","18:15:00","56.5","56.5","1.2","39.7","37.6","3.0","36.4"," -0.2","2.0","No Data","No Data","1.3","8.3","3.9"
"2017/4/12","18:30:00","56.5","56.5","1.2","38.1","35.7","3.0","35.2"," -0.2","2.0","No Data","No Data","1.3","8.1","3.7"
"2017/4/12","18:45:00","56.6","56.5","1.2","38.1","35.7","3.0","36.6"," -0.2","2.0","No Data","No Data","1.4","8.2","3.8"
"2017/4/12","19:00:00","56.5","56.5","1.2","38.1","35.7","3.0","30.1"," -0.2","2.0","No Data","No Data","0.9","8.1","3.9"
"2017/4/12","19:15:00","56.6","56.5","1.2","38.1","35.7","3.0","35.0"," -0.2","2.0","No Data","No Data","1.3","8.4","3.8"
"2017/4/12","19:30:00","56.5","56.5","1.2","38.1","35.7","3.0","34.2"," -0.2","2.0","No Data","No Data","1.2","8.3","3.8"
"2017/4/12","19:45:00","56.5","56.5","1.2","38.1","35.7","2.9","30.1"," -0.2","2.0","No Data","No Data","0.9","8.4","4.0"
"2017/4/12","20:00:00","56.6","56.5","1.2","38.1","35.7","3.0","38.4"," -0.2","2.0","No Data","No Data","1.5","8.5","4.0"
"2017/4/12","20:15:00","56.5","56.5","1.2","38.1","35.7","2.9","29.4"," -0.2","2.0","No Data","No Data","0.9","8.2","3.9"
"2017/4/12","20:30:00","56.7","56.5","1.2","38.1","35.7","3.0","33.7"," -0.2","2.0","No Data","No Data","1.2","8.5","3.9"
"2017/4/12","20:45:00","56.5","56.5","1.2","38.1","35.7","2.9","33.7"," -0.2","2.0","No Data","No Data","1.2","8.3","4.0"
"2017/4/12","21:00:00","56.8","56.5","1.2","38.2","35.7","2.9","28.9"," -0.2","2.0","No Data","No Data","0.9","8.8","4.0"
"2017/4/12","21:15:00","56.8","56.5","1.2","38.2","35.7","3.0","37.8"," -0.2","2.0","No Data","No Data","1.5","8.6","4.0"
"2017/4/12","21:30:00","56.8","56.5","1.2","38.1","35.7","2.9","29.1"," -0.2","2.0","No Data","No Data","0.9","8.7","4.0"
"2017/4/12","21:45:00","57.1","56.5","1.2","38.2","35.7","2.9","32.6"," -0.2","2.0","No Data","No Data","1.1","8.5","4.1"
"2017/4/12","22:00:00","57.1","56.5","1.2","38.2","35.7","2.9","29.8"," -0.2","2.0","No Data","No Data","1.0","8.7","3.9"
