"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","ZWP-1.F","","5 minutes"
"Point_2:","ZWP-2.F","","5 minutes"
"Point_3:","ZWP-3.F","","5 minutes"
"Point_4:","ZWP-4.F","","5 minutes"
"Point_5:","ZWP-5.F","","5 minutes"
"Point_6:","ZWP-6.F","","5 minutes"
"Point_7:","ZWP-7.F","","5 minutes"
"Point_8:","ZWP-8.F","","5 minutes"
"Point_9:","ZWP-9.F","","5 minutes"
"Point_10:","ZON1.WDP","","5 minutes"
"Point_11:","ZON2.WDP","","5 minutes"
"Point_12:","ZWP-Z1.WDP","","5 minutes"
"Point_13:","ZWP-Z2.WDP","","5 minutes"
"Point_14:","ZWP-Z3.WDP","","5 minutes"
"Time Interval:","15 Minutes"
"Date Range:","2016/10/10 00:00:00 - 2016/12/10 23:59:59"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12","Point_13","Point_14"
"2016/10/10","10:30:00","53.7","53.1","1.2","46.6","45.1","2.3","39.0"," -0.2","1.0","No Data","No Data","1.6","7.7","5.7"
"2016/10/10","10:45:00","52.2","51.4","1.2","38.1","35.6","2.3","35.4"," -0.2","1.0","No Data","No Data","1.3","7.4","3.6"
"2016/10/10","11:00:00","52.1","51.3","1.2","44.1","42.3","2.3","31.4"," -0.2","1.0","No Data","No Data","1.0","7.4","5.2"
"2016/10/10","11:15:00","54.4","53.9","1.2","41.3","39.2","2.3","40.3","38.6","1.0","No Data","No Data","3.1","7.8","3.9"
"2016/10/10","11:30:00","52.1","51.3","1.2","40.7","38.7","2.3","32.7"," -0.2","1.0","No Data","No Data","1.1","7.3","4.0"
"2016/10/10","11:45:00","53.3","52.7","1.2","42.0","40.1","2.3","45.0"," -0.2","1.0","No Data","No Data","1.9","7.6","3.5"
"2016/10/10","12:00:00","53.5","52.9","1.2","41.3","39.4","2.3","34.3"," -0.2","1.0","No Data","No Data","1.1","7.8","2.9"
"2016/10/10","12:15:00","53.9","53.3","1.2","38.3","36.0","2.3","31.4","29.9","1.0","No Data","No Data","1.9","7.9","2.3"
"2016/10/10","12:30:00","52.2","51.4","1.2","38.6","36.4","2.3","35.3"," -0.2","1.0","No Data","No Data","1.1","7.2","2.3"
"2016/10/10","12:45:00","54.7","54.2","1.2","39.5","37.4","2.3","40.3"," -0.2","1.0","No Data","No Data","1.4","8.0","2.4"
"2016/10/10","13:00:00","53.1","52.4","1.2","40.2","38.1","2.3","39.9"," -0.2","1.0","No Data","No Data","1.5","7.6","2.6"
"2016/10/10","13:15:00","52.6","51.9","1.2","38.0","35.6","2.3","34.3"," -0.2","1.0","No Data","No Data","1.2","7.5","2.5"
"2016/10/10","13:30:00","53.2","52.5","1.2","54.5","54.2","2.3","40.6"," -0.2","1.0","No Data","No Data","1.5","7.4","7.0"
"2016/10/10","13:45:00","52.2","51.5","1.2","38.1","35.7","2.3","41.1"," -0.2","1.0","No Data","No Data","1.5","7.2","3.3"
"2016/10/10","14:00:00","52.5","51.8","1.2","38.0","35.6","2.3","38.4"," -0.2","1.0","No Data","No Data","1.4","7.3","3.3"
"2016/10/10","14:15:00","53.2","52.5","1.2","38.1","35.7","2.3","44.7"," -0.2","1.0","No Data","No Data","1.7","7.5","3.1"
"2016/10/10","14:30:00","52.4","51.7","1.2","51.7","51.1","2.3","34.7"," -0.2","1.0","No Data","No Data","1.1","7.3","6.1"
"2016/10/10","14:45:00","52.4","51.7","1.3","44.6","43.0","2.3","39.7"," -0.2","1.0","No Data","No Data","1.4","7.3","4.4"
"2016/10/10","15:00:00","53.2","52.5","1.2","40.3","38.2","2.3","41.5"," -0.2","1.0","No Data","No Data","1.5","7.5","3.5"
"2016/10/10","15:15:00","52.5","51.8","1.3","43.4","41.7","2.3","40.0"," -0.2","1.0","No Data","No Data","1.4","7.3","3.9"
"2016/10/10","15:30:00","54.5","54.1","1.3","45.9","44.5","2.3","36.6"," -0.2","1.0","No Data","No Data","1.2","8.0","4.4"
"2016/10/10","15:45:00","53.0","52.4","1.2","47.6","46.4","2.3","40.7"," -0.2","1.0","No Data","No Data","1.4","7.4","4.7"
"2016/10/10","16:00:00","53.0","52.3","1.3","38.7","36.5","2.3","38.8"," -0.2","1.0","No Data","No Data","1.3","7.5","2.8"
"2016/10/10","16:15:00","52.8","52.2","1.2","39.3","37.1","2.3","44.0"," -0.2","1.0","No Data","No Data","1.7","7.4","2.9"
"2016/10/10","16:30:00","53.5","53.0","1.2","45.3","43.8","2.3","39.0"," -0.2","1.0","No Data","No Data","1.4","7.6","4.1"
"2016/10/10","16:45:00","53.3","52.6","1.2","39.3","37.1","2.3","33.2","31.6","1.0","No Data","No Data","2.1","7.5","2.9"
"2016/10/10","17:00:00","52.4","51.6","1.2","46.1","44.6","2.3","36.2"," -0.2","1.0","No Data","No Data","1.2","7.2","4.7"
"2016/10/10","17:15:00","55.2","54.8","1.2","41.2","39.2","2.3","32.9","31.3","1.0","No Data","No Data","2.0","8.1","3.5"
"2016/10/10","17:30:00","53.0","52.3","1.2","38.0","35.6","2.3","37.0"," -0.2","1.0","No Data","No Data","1.2","7.5","2.7"
"2016/10/10","17:45:00","53.0","52.3","1.2","38.4","36.1","2.3","40.3"," -0.2","1.0","No Data","No Data","1.4","7.4","2.7"
"2016/10/10","18:00:00","53.0","52.3","1.2","38.0","35.6","2.3","42.4"," -0.2","1.0","No Data","No Data","1.6","7.4","2.6"
"2016/10/10","18:15:00","52.4","51.7","1.2","39.0","36.8","2.3","38.4"," -0.2","1.0","No Data","No Data","1.4","7.3","2.8"
"2016/10/10","18:30:00","53.3","52.7","1.2","40.1","38.0","2.3","34.6","33.0","1.0","No Data","No Data","2.3","7.5","3.1"
"2016/10/10","18:45:00","52.9","52.2","1.2","55.8","55.7","2.3","34.7"," -0.2","1.0","No Data","No Data","1.1","7.4","7.9"
"2016/10/10","19:00:00","54.3","53.7","1.2","46.0","44.5","2.3","34.8","33.1","1.0","No Data","No Data","2.1","7.7","5.2"
"2016/10/10","19:15:00","53.3","52.6","1.2","56.1","55.9","2.3","36.2"," -0.2","1.0","No Data","No Data","1.1","7.5","8.8"
"2016/10/10","19:30:00","54.6","54.1","1.2","39.4","37.1","2.3","36.8","35.2","1.0","No Data","No Data","2.6","7.9","3.6"
"2016/10/10","19:45:00","52.3","51.6","1.2","43.2","41.3","2.3","34.3"," -0.2","1.0","No Data","No Data","1.1","7.3","4.7"
"2016/10/10","20:00:00","54.5","54.0","1.2","38.1","35.6","2.3","34.5","32.9","1.0","No Data","No Data","2.3","7.9","3.3"
"2016/10/10","20:15:00","52.7","52.0","1.2","38.0","35.6","2.3","36.2"," -0.2","1.0","No Data","No Data","1.3","7.4","3.3"
"2016/10/10","20:30:00","54.7","54.2","1.2","38.1","35.6","2.3","40.4"," -0.2","1.0","No Data","No Data","1.5","8.0","3.4"
"2016/10/10","20:45:00","52.1","51.2","1.2","51.0","50.2","2.3","34.7"," -0.2","1.0","No Data","No Data","1.1","7.2","7.2"
"2016/10/10","21:00:00","54.0","53.5","1.2","38.0","35.7","2.3","42.1","12.4","1.0","No Data","No Data","1.7","7.9","3.4"
"2016/10/10","21:15:00","52.9","52.2","1.2","38.9","36.6","2.3","33.9"," -0.2","1.0","No Data","No Data","1.1","7.7","3.8"
"2016/10/10","21:30:00","54.6","54.2","1.2","38.1","35.6","2.3","40.8","1.9","1.0","No Data","No Data","1.6","8.2","3.5"
"2016/10/10","21:45:00","53.4","52.4","1.2","42.4","40.4","2.3","34.3"," -0.2","1.0","No Data","No Data","1.2","8.0","4.5"
"2016/10/10","22:00:00","53.3","52.4","1.2","47.6","46.3","2.3","40.8"," -0.2","1.0","No Data","No Data","1.5","7.6","6.0"
"2016/10/10","22:15:00","51.5","50.4","1.2","38.0","35.6","2.3","32.6"," -0.2","1.0","No Data","No Data","1.0","7.2","3.5"
"2016/10/10","22:30:00","55.4","54.8","1.2","41.3","39.2","2.3","31.0","29.5","1.0","No Data","No Data","1.9","8.5","4.1"
"2016/10/10","22:45:00","52.7","51.8","1.2","38.1","35.6","2.3","35.6"," -0.2","1.0","No Data","No Data","1.3","7.8","3.6"
"2016/10/10","23:00:00","54.2","53.4","1.2","38.0","35.6","2.3","39.5"," -0.2","1.0","No Data","No Data","1.5","8.0","3.4"
"2016/10/10","23:15:00","51.9","50.9","1.2","38.0","35.7","2.3","31.6"," -0.2","1.0","No Data","No Data","1.0","7.4","3.6"
"2016/10/10","23:30:00","54.5","53.6","1.2","38.0","35.6","2.3","36.9"," -0.2","1.0","No Data","No Data","1.4","8.1","3.4"
"2016/10/10","23:45:00","51.8","50.6","1.2","38.1","35.6","2.3","34.7"," -0.2","1.0","No Data","No Data","1.2","7.3","3.6"
"2016/10/11","00:00:00","52.5","51.5","1.2","38.1","35.7","2.3","37.1"," -0.2","1.0","No Data","No Data","1.4","7.5","3.5"
"2016/10/11","00:15:00","51.1","49.9","1.2","38.0","35.6","2.3","31.4"," -0.2","1.0","No Data","No Data","1.1","7.2","3.6"
"2016/10/11","00:30:00","53.8","52.9","1.2","38.1","35.7","2.3","34.2","32.6","1.0","No Data","No Data","2.4","7.8","3.4"
"2016/10/11","00:45:00","51.3","50.2","1.2","38.0","35.6","2.3","30.3"," -0.2","1.0","No Data","No Data","1.0","7.2","3.5"
"2016/10/11","01:00:00","52.7","51.7","1.2","38.1","35.6","2.3","43.4"," -0.2","1.0","No Data","No Data","1.9","7.5","3.4"
"2016/10/11","01:15:00","53.7","52.9","1.2","38.0","35.6","2.3","31.8"," -0.2","1.0","No Data","No Data","1.1","8.1","3.6"
"2016/10/11","01:30:00","51.2","50.1","1.2","38.0","35.7","2.3","31.3"," -0.2","1.0","No Data","No Data","1.1","7.4","3.8"
"2016/10/11","01:45:00","54.6","53.9","1.2","38.1","35.6","2.3","36.9"," -0.2","1.0","No Data","No Data","1.4","8.3","3.6"
"2016/10/11","02:00:00","52.4","51.4","1.2","38.1","35.6","2.3","29.0"," -0.2","1.0","No Data","No Data","1.0","7.6","3.9"
"2016/10/11","02:15:00","51.4","50.3","1.2","38.1","35.7","2.3","43.2"," -0.2","1.0","No Data","No Data","2.0","7.2","3.6"
"2016/10/11","02:30:00","52.9","51.9","1.2","38.1","35.7","2.3","32.2"," -0.2","1.0","No Data","No Data","1.2","7.9","3.9"
"2016/10/11","02:45:00","50.9","49.8","1.2","38.0","35.6","2.3","28.4"," -0.2","1.0","No Data","No Data","0.9","7.3","3.7"
"2016/10/11","03:00:00","53.3","52.4","1.2","38.1","35.6","2.3","34.5","32.8","1.0","No Data","No Data","2.5","7.8","3.6"
"2016/10/11","03:15:00","51.3","50.2","1.2","38.1","35.7","2.3","30.4"," -0.2","1.0","No Data","No Data","1.1","7.3","3.9"
"2016/10/11","03:30:00","50.9","49.7","1.2","38.0","35.6","2.3","27.1"," -0.2","1.0","No Data","No Data","0.9","7.4","4.0"
"2016/10/11","03:45:00","51.0","49.9","1.2","38.1","35.7","2.3","30.5"," -0.2","1.0","No Data","No Data","1.1","7.3","4.0"
"2016/10/11","04:00:00","50.9","49.8","1.2","38.0","35.6","2.3","29.2"," -0.2","1.0","No Data","No Data","1.0","7.3","4.0"
"2016/10/11","04:15:00","51.1","50.0","1.2","38.1","35.6","2.3","29.6"," -0.2","1.0","No Data","No Data","1.0","7.4","4.0"
"2016/10/11","04:30:00","51.4","50.3","1.2","38.1","35.6","2.3","43.4"," -0.2","1.0","No Data","No Data","2.0","7.2","3.7"
"2016/10/11","04:45:00","53.2","52.3","1.2","38.0","35.6","2.3","35.1"," -0.2","1.0","No Data","No Data","1.4","8.0","3.8"
"2016/10/11","05:00:00","50.9","49.8","1.3","38.1","35.6","2.3","29.0"," -0.2","1.0","No Data","No Data","1.0","7.2","3.9"
"2016/10/11","05:15:00","51.9","50.8","1.2","38.1","35.6","2.3","40.0"," -0.2","1.0","No Data","No Data","1.7","7.4","3.7"
"2016/10/11","05:30:00","53.1","52.1","1.2","38.1","35.7","2.3","31.7"," -0.2","1.0","No Data","No Data","1.1","8.0","3.9"
"2016/10/11","05:45:00","51.2","50.1","1.2","38.0","35.6","2.3","27.3"," -0.2","1.0","No Data","No Data","0.9","7.4","3.9"
"2016/10/11","06:00:00","50.9","49.8","1.2","38.1","35.6","2.3","30.5"," -0.2","1.0","No Data","No Data","1.1","7.3","4.0"
"2016/10/11","06:15:00","51.9","50.9","1.2","38.0","35.6","2.3","35.5"," -0.2","1.0","No Data","No Data","1.5","7.3","3.7"
"2016/10/11","06:30:00","52.8","51.9","1.2","38.1","35.7","2.3","34.5"," -0.2","1.0","No Data","No Data","1.3","7.7","3.9"
"2016/10/11","06:45:00","51.3","50.3","1.2","38.0","35.7","2.3","28.1"," -0.2","1.0","No Data","No Data","1.0","7.5","4.0"
"2016/10/11","07:00:00","54.2","53.4","1.2","38.1","35.6","2.3","44.0"," -0.2","1.0","No Data","No Data","2.0","8.1","3.4"
"2016/10/11","07:15:00","51.5","50.4","1.2","38.0","35.6","2.3","31.5"," -0.2","1.0","No Data","No Data","1.1","7.3","3.7"
"2016/10/11","07:30:00","51.4","50.4","1.2","38.0","35.6","2.3","33.6"," -0.2","1.0","No Data","No Data","1.2","7.2","3.4"
"2016/10/11","07:45:00","54.5","53.6","1.2","44.8","43.2","2.3","39.7"," -0.2","1.0","No Data","No Data","1.5","8.0","5.0"
"2016/10/11","08:00:00","52.3","51.6","1.2","44.4","42.7","2.3","31.6"," -0.2","1.0","No Data","No Data","0.9","7.3","4.8"
"2016/10/11","08:15:00","53.2","52.5","1.2","38.3","36.0","2.3","43.2"," -0.2","1.0","No Data","No Data","1.6","7.5","3.2"
"2016/10/11","08:30:00","52.4","51.7","1.2","44.5","43.0","2.3","36.0"," -0.2","1.0","No Data","No Data","1.2","7.3","4.4"
"2016/10/11","08:45:00","52.5","51.8","1.2","39.9","37.9","2.3","36.3"," -0.2","1.0","No Data","No Data","1.1","7.4","3.2"
"2016/10/11","09:00:00","52.8","52.2","1.2","43.4","41.7","2.3","40.0"," -0.2","1.0","No Data","No Data","1.4","7.3","3.8"
"2016/10/11","09:15:00","56.5","56.5","1.2","39.6","37.4","2.3","32.1","30.5","1.0","No Data","No Data","1.9","8.4","2.8"
"2016/10/11","09:30:00","52.4","51.8","1.2","43.9","42.3","2.3","35.9"," -0.2","1.0","No Data","No Data","1.1","7.2","3.6"
"2016/10/11","09:45:00","53.4","52.9","1.2","38.7","36.5","2.3","32.9","28.0","1.0","No Data","No Data","1.7","7.5","2.6"
"2016/10/11","10:00:00","53.1","52.5","1.2","42.9","41.2","2.3","37.6"," -0.2","1.0","No Data","No Data","1.2","7.5","3.2"
"2016/10/11","10:15:00","53.7","53.3","1.2","39.8","37.8","2.3","31.3","29.7","1.0","No Data","No Data","1.7","7.7","2.4"
"2016/10/11","10:30:00","52.4","51.9","1.3","43.3","41.5","2.3","39.3"," -0.2","1.0","No Data","No Data","1.2","7.2","2.7"
"2016/10/11","10:45:00","52.8","52.4","1.2","42.1","40.2","2.3","39.5"," -0.2","1.0","No Data","No Data","1.3","7.3","2.6"
"2016/10/11","11:00:00","55.4","55.1","1.2","40.3","38.2","2.3","31.3","29.7","1.0","No Data","No Data","1.7","8.1","2.2"
"2016/10/11","11:15:00","54.7","54.3","1.2","38.7","36.5","2.3","41.4"," -0.2","1.0","No Data","No Data","1.4","7.9","2.0"
"2016/10/11","11:30:00","54.8","54.4","1.2","43.2","41.5","2.3","30.8","29.3","1.0","No Data","No Data","1.7","7.9","2.4"
"2016/10/11","11:45:00","53.1","52.6","1.2","49.5","48.7","2.3","43.8"," -0.2","1.0","No Data","No Data","1.4","7.2","3.5"
"2016/10/11","12:00:00","53.1","52.5","1.2","55.4","55.4","2.3","39.6"," -0.2","1.0","No Data","No Data","1.2","7.3","4.5"
"2016/10/11","12:15:00","53.8","53.4","1.2","50.9","50.2","2.3","43.5"," -0.2","1.0","No Data","No Data","1.4","7.4","3.7"
"2016/10/11","12:30:00","54.0","53.5","1.2","44.1","42.5","2.3","34.2","32.6","1.0","No Data","No Data","2.0","7.5","2.5"
"2016/10/11","12:45:00","55.1","54.9","1.2","38.0","35.7","2.3","31.4","29.8","1.0","No Data","No Data","1.7","8.0","1.7"
"2016/10/11","13:00:00","53.3","52.8","1.2","38.0","35.6","2.3","31.7","30.1","1.0","No Data","No Data","1.7","7.5","1.8"
"2016/10/11","13:15:00","53.1","52.7","1.2","37.9","35.6","2.3","44.0"," -0.2","1.0","No Data","No Data","1.5","7.4","1.8"
"2016/10/11","13:30:00","52.8","52.2","1.2","37.9","35.6","2.3","40.1"," -0.2","1.0","No Data","No Data","1.3","7.3","1.8"
"2016/10/11","13:45:00","53.5","53.2","1.2","40.8","38.9","2.3","41.6"," -0.2","1.0","No Data","No Data","1.4","7.3","2.1"
"2016/10/11","14:00:00","54.0","53.5","1.2","38.2","36.1","2.3","33.6","32.0","1.0","No Data","No Data","1.9","7.5","1.7"
"2016/10/11","14:15:00","53.2","52.9","1.2","39.5","37.4","2.3","39.8"," -0.2","1.0","No Data","No Data","1.3","7.4","2.0"
"2016/10/11","14:30:00","53.9","53.5","1.2","43.9","42.2","2.3","39.4"," -0.2","1.0","No Data","No Data","1.2","7.5","2.6"
"2016/10/11","14:45:00","54.7","54.5","1.2","38.1","35.8","2.3","35.6","34.0","1.0","No Data","No Data","2.1","7.5","1.7"
"2016/10/11","15:00:00","54.0","53.7","1.2","55.9","55.9","2.3","39.0"," -0.2","1.0","No Data","No Data","1.1","7.3","4.6"
"2016/10/11","15:15:00","55.2","55.0","1.2","52.4","52.0","2.3","34.5","32.9","1.0","No Data","No Data","1.8","7.4","3.9"
"2016/10/11","15:30:00","53.6","53.4","1.2","50.8","50.0","2.3","40.5"," -0.2","1.0","No Data","No Data","1.2","7.3","3.9"
"2016/10/11","15:45:00","54.4","54.0","1.2","48.3","47.3","2.3","33.7","32.1","1.0","No Data","No Data","1.8","7.5","3.4"
"2016/10/11","16:00:00","54.1","53.7","1.2","53.4","53.0","2.3","43.0"," -0.2","1.0","No Data","No Data","1.4","7.3","4.6"
"2016/10/11","16:15:00","54.4","54.0","1.2","50.5","49.8","2.3","33.7","32.1","1.0","No Data","No Data","1.8","7.4","4.1"
"2016/10/11","16:30:00","53.7","53.4","1.2","50.0","49.2","2.3","42.6"," -0.2","1.0","No Data","No Data","1.4","7.3","4.2"
"2016/10/11","16:45:00","54.2","53.9","1.2","46.6","45.3","2.3","40.4"," -0.2","1.0","No Data","No Data","1.2","7.5","3.8"
"2016/10/11","17:00:00","55.7","55.6","1.2","46.3","45.0","2.3","36.0","34.3","1.0","No Data","No Data","2.1","7.8","3.6"
"2016/10/11","17:15:00","54.5","54.3","1.2","44.1","42.6","2.3","32.1","30.5","1.0","No Data","No Data","1.7","7.6","3.3"
"2016/10/11","17:30:00","56.5","56.5","1.2","48.3","47.2","2.3","40.8","39.3","1.0","No Data","No Data","2.6","7.9","3.5"
"2016/10/11","17:45:00","53.2","52.9","1.2","47.2","46.0","2.3","44.3"," -0.2","1.0","No Data","No Data","1.4","7.2","3.5"
"2016/10/11","18:00:00","54.8","54.6","1.2","48.3","47.2","2.3","40.5"," -0.2","1.0","No Data","No Data","1.2","7.7","3.7"
"2016/10/11","18:15:00","55.3","55.2","1.2","48.4","47.3","2.3","32.4","30.8","1.0","No Data","No Data","1.7","7.8","3.7"
"2016/10/11","18:30:00","54.5","54.3","1.2","44.8","43.3","2.3","32.7","31.2","1.0","No Data","No Data","1.7","7.6","3.1"
"2016/10/11","18:45:00","53.7","53.2","1.2","47.7","46.4","2.3","40.0","38.3","1.0","No Data","No Data","2.5","7.1","3.6"
"2016/10/11","19:00:00","54.2","53.9","1.2","41.6","39.7","2.3","44.8"," -0.2","1.0","No Data","No Data","1.6","7.6","3.0"
"2016/10/11","19:15:00","55.4","55.1","1.2","38.8","36.5","2.3","35.3","33.7","1.0","No Data","No Data","2.1","8.0","2.7"
"2016/10/11","19:30:00","54.2","54.0","1.2","38.0","35.6","2.3","41.6"," -0.2","1.0","No Data","No Data","1.4","7.7","2.9"
"2016/10/11","19:45:00","53.4","53.0","1.2","42.2","40.3","2.3","41.0"," -0.2","1.0","No Data","No Data","1.3","7.5","3.9"
"2016/10/11","20:00:00","54.1","53.8","1.2","38.0","35.6","2.3","42.2"," -0.2","1.0","No Data","No Data","1.4","7.7","3.0"
"2016/10/11","20:15:00","54.2","53.7","1.2","39.7","37.6","2.3","39.7"," -0.2","1.0","No Data","No Data","1.3","7.8","3.4"
