"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MMCB.KW","","5 minutes"
"Point_2:","MMCB.KWH","","15 minutes"
"Point_3:","MMCB.RA","","5 minutes"
"Point_4:","MMCB.SA","","5 minutes"
"Point_5:","MMCB.TA","","5 minutes"
"Time Interval:","15 Minutes"
"Date Range:","2017/4/11 00:00:00 - 2017/7/10 23:59:59"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5"
"2017/4/11","14:15:00","6389","12620424","4227.71","4597.31","4233.19"
"2017/4/11","14:30:00","6393","12620579","4226.12","4595.53","4231.38"
"2017/4/11","14:45:00","6393","12620729","4222.15","4594.18","4234.38"
"2017/4/11","15:00:00","6376","12620884","4225.56","4593.60","4226.35"
"2017/4/11","15:15:00","6334","12621039","4221.84","4582.33","4216.56"
"2017/4/11","15:30:00","6383","12621194","4230.66","4594.63","4234.29"
"2017/4/11","15:45:00","6237","12621344","4198.74","4560.82","4192.37"
"2017/4/11","16:00:00","6423","12621499","4244.41","4600.61","4241.44"
"2017/4/11","16:15:00","6458","12621649","4254.74","4621.77","4249.17"
"2017/4/11","16:30:00","6327","12621804","4222.14","4583.21","4222.32"
"2017/4/11","16:45:00","6273","12621959","4203.92","4562.26","4201.79"
"2017/4/11","17:00:00","6305","12622114","4215.12","4570.82","4216.16"
"2017/4/11","17:15:00","6234","12622264","4192.91","4553.72","4193.93"
"2017/4/11","17:30:00","6089","12622414","4162.30","4516.09","4159.30"
"2017/4/11","17:45:00","5942","12622564","4119.24","4483.10","4123.29"
"2017/4/11","18:00:00","5857","12622709","4107.24","4458.87","4105.56"
"2017/4/11","18:15:00","5916","12622849","4116.94","4482.02","4112.30"
"2017/4/11","18:30:00","5760","12622989","4077.70","4439.93","4078.41"
"2017/4/11","18:45:00","5711","12623129","4068.14","4426.33","4070.53"
"2017/4/11","19:00:00","5594","12623264","4032.46","4390.83","4034.84"
"2017/4/11","19:15:00","5798","12623404","4072.03","4446.61","4086.25"
"2017/4/11","19:30:00","5747","12623539","4068.16","4432.89","4076.85"
"2017/4/11","19:45:00","5643","12623679","4046.86","4402.01","4050.95"
"2017/4/11","20:00:00","5588","12623814","4039.96","4397.37","4041.99"
"2017/4/11","20:15:00","5466","12623949","4002.86","4365.21","4007.76"
"2017/4/11","20:30:00","5314","12624079","3957.10","4322.03","3968.50"
"2017/4/11","20:45:00","5276","12624204","3955.10","4318.21","3964.06"
"2017/4/11","21:00:00","5428","12624334","3993.32","4357.42","3999.13"
"2017/4/11","21:15:00","5273","12624464","3950.60","4319.44","3962.87"
"2017/4/11","21:30:00","5159","12624589","3918.41","4293.14","3925.35"
"2017/4/11","21:45:00","5154","12624714","3917.88","4286.73","3929.71"
"2017/4/11","22:00:00","5054","12624834","3897.35","4261.61","3906.79"
"2017/4/11","22:15:00","4791","12624954","3835.16","4201.83","3843.55"
"2017/4/11","22:30:00","4814","12625074","3835.67","4213.00","3842.83"
"2017/4/11","22:45:00","4679","12625189","3804.89","4172.42","3817.12"
"2017/4/11","23:00:00","4701","12625304","3802.06","4179.76","3819.05"
"2017/4/11","23:15:00","4626","12625414","3787.73","4155.76","3795.82"
"2017/4/11","23:30:00","4793","12625524","3831.11","4203.45","3839.51"
"2017/4/11","23:45:00","4575","12625634","3769.21","4143.63","3781.03"
"2017/4/12","00:00:00","4745","12625744","3816.21","4181.97","3825.50"
"2017/4/12","00:15:00","4577","12625854","3773.57","4143.94","3781.84"
"2017/4/12","00:30:00","4628","12625964","3782.98","4159.05","3792.40"
"2017/4/12","00:45:00","4565","12626074","3769.13","4139.76","3774.63"
"2017/4/12","01:00:00","4456","12626184","3740.39","4119.33","3745.56"
"2017/4/12","01:15:00","4670","12626289","3802.49","4169.63","3798.23"
"2017/4/12","01:30:00","4388","12626399","3731.27","4099.70","3735.33"
"2017/4/12","01:45:00","4427","12626504","3744.05","4114.04","3743.05"
"2017/4/12","02:00:00","4388","12626609","3733.28","4098.49","3736.51"
"2017/4/12","02:15:00","4374","12626714","3729.92","4095.67","3730.56"
"2017/4/12","02:30:00","4497","12626819","3761.72","4130.29","3761.81"
"2017/4/12","02:45:00","4424","12626924","3742.01","4113.75","3747.39"
"2017/4/12","03:00:00","4499","12627029","3763.62","4127.10","3766.78"
"2017/4/12","03:15:00","4394","12627134","3730.78","4099.74","3734.86"
"2017/4/12","03:30:00","4386","12627239","3729.01","4098.94","3734.82"
"2017/4/12","03:45:00","4326","12627339","3718.98","4089.21","3716.54"
"2017/4/12","04:00:00","4323","12627444","3706.72","4089.29","3719.65"
"2017/4/12","04:15:00","4385","12627549","3729.69","4102.46","3735.11"
"2017/4/12","04:30:00","4344","12627654","3724.65","4085.67","3721.73"
"2017/4/12","04:45:00","4436","12627754","3739.25","4112.63","3746.36"
"2017/4/12","05:00:00","4430","12627859","3742.23","4107.66","3742.66"
"2017/4/12","05:15:00","4490","12627964","3754.65","4126.10","3757.07"
"2017/4/12","05:30:00","4535","12628069","3771.70","4139.23","3779.21"
"2017/4/12","05:45:00","4367","12628179","3725.18","4097.36","3730.61"
"2017/4/12","06:00:00","4414","12628279","3746.31","4114.39","3744.52"
"2017/4/12","06:15:00","4393","12628384","3734.92","4104.08","3743.79"
"2017/4/12","06:30:00","4549","12628489","3775.36","4147.47","3782.83"
"2017/4/12","06:45:00","4579","12628599","3781.52","4145.69","3790.27"
"2017/4/12","07:00:00","4829","12628709","3840.66","4215.64","3845.12"
"2017/4/12","07:15:00","4975","12628824","3880.10","4249.58","3882.41"
"2017/4/12","07:30:00","5094","12628939","3908.51","4275.88","3910.25"
"2017/4/12","07:45:00","5227","12629064","3950.06","4314.80","3953.13"
"2017/4/12","08:00:00","5672","12629189","4060.93","4431.84","4057.50"
"2017/4/12","08:15:00","5938","12629324","4130.87","4501.67","4121.64"
"2017/4/12","08:30:00","5980","12629469","4138.28","4507.41","4128.39"
"2017/4/12","08:45:00","6185","12629609","4198.80","4552.59","4182.39"
"2017/4/12","09:00:00","6206","12629759","4184.84","4555.13","4188.20"
"2017/4/12","09:15:00","6287","12629909","4217.76","4582.57","4210.83"
"2017/4/12","09:30:00","6231","12630059","4195.71","4563.16","4199.98"
"2017/4/12","09:45:00","6237","12630209","4207.25","4568.75","4203.08"
"2017/4/12","10:00:00","6269","12630359","4208.34","4561.67","4206.54"
"2017/4/12","10:15:00","6246","12630509","4197.07","4560.44","4194.19"
"2017/4/12","10:30:00","6291","12630659","4199.03","4561.77","4198.37"
"2017/4/12","10:45:00","6352","12630809","4210.63","4574.72","4210.91"
"2017/4/12","11:00:00","6327","12630964","4208.96","4572.96","4213.36"
"2017/4/12","11:15:00","6311","12631114","4199.34","4574.97","4212.96"
"2017/4/12","11:30:00","6293","12631264","4200.70","4570.62","4206.41"
"2017/4/12","11:45:00","6265","12631419","4191.85","4558.32","4193.42"
"2017/4/12","12:00:00","6338","12631569","4208.58","4570.15","4211.40"
"2017/4/12","12:15:00","6352","12631719","4209.87","4573.95","4213.59"
"2017/4/12","12:30:00","6337","12631874","4196.77","4565.00","4198.30"
"2017/4/12","12:45:00","6271","12632024","4190.64","4551.77","4187.08"
"2017/4/12","13:00:00","6150","12632174","4157.49","4527.00","4164.66"
"2017/4/12","13:15:00","5929","12632319","4110.84","4474.77","4104.86"
"2017/4/12","13:30:00","5875","12632464","4097.66","4460.53","4092.90"
"2017/4/12","13:45:00","6088","12632604","4146.28","4507.96","4146.94"
"2017/4/12","14:00:00","6065","12632749","4142.58","4508.04","4151.04"
"2017/4/12","14:15:00","6053","12632899","4137.00","4503.07","4142.30"
"2017/4/12","14:30:00","6195","12633044","4168.25","4537.44","4175.61"
"2017/4/12","14:45:00","6104","12633189","4156.02","4518.26","4156.92"
"2017/4/12","15:00:00","6088","12633334","4140.38","4502.86","4147.65"
"2017/4/12","15:15:00","6192","12633484","4162.81","4528.79","4167.11"
"2017/4/12","15:30:00","6019","12633634","4123.95","4491.97","4125.52"
"2017/4/12","15:45:00","6020","12633779","4122.76","4495.94","4128.97"
"2017/4/12","16:00:00","6120","12633924","4150.61","4507.34","4150.34"
"2017/4/12","16:15:00","6092","12634069","4143.03","4510.00","4151.77"
"2017/4/12","16:30:00","6008","12634219","4119.67","4490.68","4127.13"
"2017/4/12","16:45:00","6074","12634364","4136.39","4500.25","4141.17"
"2017/4/12","17:00:00","6144","12634509","4154.76","4522.73","4165.07"
"2017/4/12","17:15:00","5987","12634654","4114.91","4477.08","4123.53"
"2017/4/12","17:30:00","5848","12634799","4081.25","4454.22","4092.71"
"2017/4/12","17:45:00","5684","12634939","4038.00","4402.69","4046.22"
"2017/4/12","18:00:00","5767","12635079","4065.79","4432.45","4077.70"
"2017/4/12","18:15:00","5678","12635214","4043.38","4400.23","4050.70"
"2017/4/12","18:30:00","5574","12635349","4015.75","4377.53","4026.45"
"2017/4/12","18:45:00","5480","12635484","3989.05","4352.90","4008.07"
"2017/4/12","19:00:00","5480","12635614","3990.36","4357.61","3993.60"
"2017/4/12","19:15:00","5465","12635744","3986.59","4356.06","3996.83"
"2017/4/12","19:30:00","5428","12635874","3977.29","4345.01","3990.70"
"2017/4/12","19:45:00","5337","12636009","3950.82","4321.31","3968.17"
"2017/4/12","20:00:00","5370","12636134","3973.52","4327.93","3975.83"
"2017/4/12","20:15:00","5195","12636264","3919.67","4287.46","3934.46"
"2017/4/12","20:30:00","5198","12636389","3917.91","4286.81","3932.62"
"2017/4/12","20:45:00","5221","12636509","3921.42","4283.53","3938.98"
"2017/4/12","21:00:00","5073","12636634","3883.91","4254.35","3904.63"
"2017/4/12","21:15:00","5003","12636759","3871.46","4244.11","3889.49"
"2017/4/12","21:30:00","4895","12636879","3851.66","4218.16","3856.61"
"2017/4/12","21:45:00","4801","12636994","3828.45","4197.27","3839.42"
"2017/4/12","22:00:00","4787","12637109","3825.57","4190.23","3840.36"
"2017/4/12","22:15:00","4643","12637224","3808.78","4169.16","3817.93"
"2017/4/12","22:30:00","4678","12637334","3809.94","4173.84","3826.80"
"2017/4/12","22:45:00","4476","12637444","3759.88","4124.73","3767.08"
"2017/4/12","23:00:00","4464","12637549","3754.24","4118.63","3764.07"
"2017/4/12","23:15:00","4470","12637654","3754.49","4114.69","3767.92"
"2017/4/12","23:30:00","4377","12637759","3730.26","4102.10","3738.88"
"2017/4/12","23:45:00","4347","12637859","3726.76","4097.15","3735.79"
"2017/4/13","00:00:00","4330","12637964","3726.01","4092.65","3726.31"
"2017/4/13","00:15:00","4244","12638064","3704.50","4062.48","3708.19"
"2017/4/13","00:30:00","4265","12638169","3705.92","4071.40","3712.06"
"2017/4/13","00:45:00","4100","12638269","3663.16","4030.14","3671.23"
"2017/4/13","01:00:00","4227","12638369","3697.43","4066.27","3695.58"
"2017/4/13","01:15:00","4166","12638464","3686.51","4050.40","3691.63"
"2017/4/13","01:30:00","4093","12638564","3664.28","4030.95","3668.16"
"2017/4/13","01:45:00","4147","12638664","3675.99","4047.17","3681.22"
"2017/4/13","02:00:00","4110","12638759","3672.01","4029.61","3669.53"
"2017/4/13","02:15:00","4070","12638859","3659.27","4019.93","3658.60"
"2017/4/13","02:30:00","4087","12638954","3660.19","4024.33","3663.22"
"2017/4/13","02:45:00","4116","12639049","3667.07","4038.29","3669.45"
"2017/4/13","03:00:00","4159","12639149","3682.87","4047.73","3687.83"
"2017/4/13","03:15:00","4089","12639244","3656.16","4025.53","3660.83"
"2017/4/13","03:30:00","4038","12639344","3646.87","4011.34","3646.16"
"2017/4/13","03:45:00","4055","12639439","3644.10","4015.66","3655.01"
"2017/4/13","04:00:00","4084","12639534","3662.11","4026.34","3655.38"
"2017/4/13","04:15:00","4011","12639629","3640.92","4007.93","3644.99"
"2017/4/13","04:30:00","4072","12639724","3649.05","4022.43","3655.89"
"2017/4/13","04:45:00","4065","12639824","3649.83","4021.76","3657.06"
"2017/4/13","05:00:00","4185","12639919","3681.49","4049.02","3688.82"
"2017/4/13","05:15:00","4193","12640019","3690.89","4052.49","3691.31"
"2017/4/13","05:30:00","4421","12640114","3738.95","4107.77","3745.56"
"2017/4/13","05:45:00","4382","12640219","3731.36","4095.70","3738.73"
"2017/4/13","06:00:00","4294","12640319","3710.28","4077.44","3710.59"
"2017/4/13","06:15:00","4263","12640419","3705.50","4063.66","3706.20"
"2017/4/13","06:30:00","4316","12640519","3707.03","4077.30","3721.29"
"2017/4/13","06:45:00","4360","12640624","3716.82","4088.54","3726.10"
"2017/4/13","07:00:00","4517","12640729","3766.42","4131.98","3764.06"
"2017/4/13","07:15:00","4631","12640834","3793.96","4159.31","3797.08"
"2017/4/13","07:30:00","4674","12640944","3807.43","4173.63","3803.64"
"2017/4/13","07:45:00","5005","12641059","3890.27","4263.18","3890.66"
"2017/4/13","08:00:00","5354","12641174","3982.97","4342.55","3976.50"
"2017/4/13","08:15:00","5560","12641304","4033.62","4404.97","4030.95"
"2017/4/13","08:30:00","5664","12641434","4053.32","4423.24","4053.34"
"2017/4/13","08:45:00","5747","12641569","4081.41","4444.61","4075.25"
"2017/4/13","09:00:00","5862","12641709","4108.05","4471.65","4104.92"
"2017/4/13","09:15:00","5905","12641849","4120.94","4479.58","4117.22"
"2017/4/13","09:30:00","5884","12641989","4105.76","4474.44","4104.87"
"2017/4/13","09:45:00","5851","12642129","4103.38","4466.52","4099.52"
"2017/4/13","10:00:00","5904","12642269","4114.03","4477.73","4120.54"
"2017/4/13","10:15:00","5920","12642414","4128.59","4489.80","4114.28"
"2017/4/13","10:30:00","5821","12642554","4091.71","4460.44","4091.25"
"2017/4/13","10:45:00","5106","12642694","3932.53","4294.55","3920.80"
"2017/4/13","11:00:00","5243","12642814","3962.29","4332.87","3961.57"
"2017/4/13","11:15:00","5392","12642939","4000.05","4367.21","3993.86"
"2017/4/13","11:30:00","5293","12643064","3979.88","4348.11","3964.01"
"2017/4/13","11:45:00","5362","12643194","3993.10","4363.87","3980.78"
"2017/4/13","12:00:00","5509","12643319","4018.01","4393.03","4015.62"
"2017/4/13","12:15:00","5520","12643454","4012.62","4387.28","4002.94"
"2017/4/13","12:30:00","5346","12643584","3977.37","4338.89","3968.62"
"2017/4/13","12:45:00","5223","12643714","3945.06","4309.06","3940.81"
"2017/4/13","13:00:00","5276","12643839","3958.27","4326.59","3954.19"
"2017/4/13","13:15:00","5225","12643969","3940.56","4322.38","3953.04"
"2017/4/13","13:30:00","5175","12644094","3928.62","4301.48","3928.68"
"2017/4/13","13:45:00","5407","12644219","3990.82","4366.66","3988.57"
"2017/4/13","14:00:00","5407","12644344","3993.07","4363.71","3990.60"
"2017/4/13","14:15:00","5481","12644474","4016.58","4379.40","4013.03"
"2017/4/13","14:30:00","5402","12644604","3994.47","4371.40","3991.27"
"2017/4/13","14:45:00","5449","12644734","4007.37","4373.47","4000.94"
"2017/4/13","15:00:00","5393","12644859","3992.71","4364.38","3992.07"
"2017/4/13","15:15:00","5329","12644989","3980.22","4352.95","3969.40"
"2017/4/13","15:30:00","5368","12645119","3996.07","4365.17","3991.28"
"2017/4/13","15:45:00","5225","12645244","3954.37","4322.67","3952.26"
"2017/4/13","16:00:00","5263","12645374","3966.41","4335.95","3958.38"
"2017/4/13","16:15:00","5398","12645499","3997.94","4362.83","3988.52"
"2017/4/13","16:30:00","5412","12645629","3999.69","4365.49","3996.67"
"2017/4/13","16:45:00","5267","12645754","3956.99","4329.54","3967.98"
"2017/4/13","17:00:00","5236","12645884","3956.30","4325.65","3954.44"
"2017/4/13","17:15:00","5269","12646009","3965.64","4333.48","3962.45"
"2017/4/13","17:30:00","5154","12646134","3935.26","4297.62","3934.38"
"2017/4/13","17:45:00","4993","12646259","3894.90","4267.35","3902.32"
"2017/4/13","18:00:00","4952","12646374","3887.25","4254.08","3884.01"
"2017/4/13","18:15:00","4956","12646494","3887.98","4249.44","3883.87"
"2017/4/13","18:30:00","4757","12646614","3839.42","4197.14","3839.90"
"2017/4/13","18:45:00","4739","12646724","3835.69","4194.61","3840.63"
"2017/4/13","19:00:00","4841","12646839","3860.48","4227.04","3863.84"
"2017/4/13","19:15:00","4721","12646954","3832.28","4190.17","3832.46"
"2017/4/13","19:30:00","4663","12647064","3812.40","4169.75","3817.86"
"2017/4/13","19:45:00","4627","12647174","3805.94","4162.64","3803.44"
"2017/4/13","20:00:00","4573","12647284","3793.44","4152.45","3793.60"
"2017/4/13","20:15:00","4460","12647394","3765.88","4125.10","3766.92"
"2017/4/13","20:30:00","4388","12647499","3749.46","4105.28","3745.61"
"2017/4/13","20:45:00","4367","12647604","3739.45","4104.00","3748.01"
"2017/4/13","21:00:00","4391","12647709","3741.82","4103.55","3755.73"
"2017/4/13","21:15:00","4398","12647814","3749.78","4111.05","3749.78"
"2017/4/13","21:30:00","4233","12647919","3706.32","4065.26","3704.22"
"2017/4/13","21:45:00","4125","12648019","3682.65","4038.09","3678.57"
"2017/4/13","22:00:00","4110","12648114","3675.08","4039.57","3684.97"
"2017/4/13","22:15:00","3985","12648214","3646.63","4001.97","3651.44"
"2017/4/13","22:30:00","3961","12648309","3637.24","3997.35","3646.34"
"2017/4/13","22:45:00","3874","12648399","3615.24","3981.19","3619.70"
"2017/4/13","23:00:00","3909","12648489","3619.36","3989.59","3630.07"
"2017/4/13","23:15:00","3844","12648584","3610.67","3973.99","3616.09"
"2017/4/13","23:30:00","3774","12648669","3592.67","3957.98","3592.89"
"2017/4/13","23:45:00","3700","12648759","3579.05","3948.55","3582.72"
"2017/4/14","00:00:00","3756","12648849","3590.35","3953.84","3591.19"
"2017/4/14","00:15:00","3722","12648934","3576.94","3946.87","3577.08"
"2017/4/14","00:30:00","3654","12649024","3563.45","3931.43","3562.12"
"2017/4/14","00:45:00","3700","12649109","3576.82","3948.55","3572.44"
"2017/4/14","01:00:00","3702","12649194","3584.61","3945.35","3577.80"
"2017/4/14","01:15:00","3623","12649284","3554.05","3927.07","3557.34"
"2017/4/14","01:30:00","3631","12649369","3556.23","3924.67","3558.74"
"2017/4/14","01:45:00","3610","12649454","3549.55","3921.44","3555.19"
"2017/4/14","02:00:00","3617","12649539","3549.30","3921.26","3557.84"
"2017/4/14","02:15:00","3626","12649619","3558.33","3925.99","3558.08"
"2017/4/14","02:30:00","3634","12649709","3560.36","3926.79","3557.50"
"2017/4/14","02:45:00","3658","12649794","3569.73","3930.10","3560.81"
"2017/4/14","03:00:00","3613","12649874","3547.91","3917.79","3551.24"
"2017/4/14","03:15:00","3620","12649959","3553.62","3927.95","3556.23"
"2017/4/14","03:30:00","3629","12650044","3552.37","3925.75","3554.61"
"2017/4/14","03:45:00","3597","12650129","3539.86","3916.94","3545.39"
"2017/4/14","04:00:00","3586","12650214","3543.42","3915.51","3544.71"
"2017/4/14","04:15:00","3611","12650299","3552.81","3921.83","3551.95"
"2017/4/14","04:30:00","3595","12650384","3549.47","3914.61","3549.43"
"2017/4/14","04:45:00","3616","12650469","3556.63","3927.84","3554.32"
"2017/4/14","05:00:00","3620","12650554","3555.53","3921.91","3554.77"
"2017/4/14","05:15:00","3642","12650634","3555.74","3926.38","3559.32"
"2017/4/14","05:30:00","3708","12650724","3573.99","3943.80","3573.73"
"2017/4/14","05:45:00","3665","12650809","3565.20","3931.61","3564.77"
"2017/4/14","06:00:00","3748","12650894","3590.52","3953.16","3589.30"
"2017/4/14","06:15:00","3671","12650979","3557.38","3930.19","3566.85"
"2017/4/14","06:30:00","3734","12651064","3578.33","3948.03","3584.34"
"2017/4/14","06:45:00","3813","12651154","3598.28","3971.18","3604.37"
"2017/4/14","07:00:00","3942","12651244","3641.73","4000.31","3635.42"
"2017/4/14","07:15:00","4001","12651339","3647.83","4020.97","3648.27"
"2017/4/14","07:30:00","4260","12651434","3714.20","4086.75","3716.84"
"2017/4/14","07:45:00","4455","12651534","3769.66","4136.13","3768.52"
"2017/4/14","08:00:00","4838","12651639","3864.95","4237.17","3861.76"
"2017/4/14","08:15:00","5097","12651754","3925.25","4293.74","3919.97"
"2017/4/14","08:30:00","5380","12651874","3999.89","4360.17","3985.61"
"2017/4/14","08:45:00","5343","12651999","3976.36","4343.70","3974.63"
"2017/4/14","09:00:00","5352","12652129","3990.34","4347.96","3978.92"
"2017/4/14","09:15:00","5477","12652259","4019.68","4376.09","4003.94"
"2017/4/14","09:30:00","5483","12652389","4011.87","4379.96","4018.27"
"2017/4/14","09:45:00","5454","12652519","3990.09","4369.68","4001.31"
"2017/4/14","10:00:00","5583","12652649","4038.63","4408.75","4040.15"
"2017/4/14","10:15:00","5532","12652784","4021.97","4402.28","4014.28"
"2017/4/14","10:30:00","5554","12652919","4024.28","4394.95","4030.28"
"2017/4/14","10:45:00","5494","12653049","4004.65","4379.32","4010.65"
"2017/4/14","11:00:00","5549","12653184","4022.74","4397.42","4021.10"
"2017/4/14","11:15:00","5541","12653314","4012.79","4388.75","4022.97"
"2017/4/14","11:30:00","6363","12653449","4229.86","4599.34","4226.31"
"2017/4/14","11:45:00","6574","12653599","4275.09","4650.38","4276.49"
"2017/4/14","12:00:00","6437","12653754","4222.64","4603.74","4228.87"
"2017/4/14","12:15:00","6245","12653909","4171.44","4554.19","4177.94"
"2017/4/14","12:30:00","6067","12654059","4138.74","4507.20","4135.50"
"2017/4/14","12:45:00","5979","12654209","4120.02","4489.57","4123.12"
"2017/4/14","13:00:00","5929","12654354","4105.79","4480.20","4113.04"
"2017/4/14","13:15:00","5966","12654494","4122.67","4485.49","4133.51"
"2017/4/14","13:30:00","5867","12654639","4096.79","4457.17","4097.94"
"2017/4/14","13:45:00","5953","12654779","4126.18","4493.98","4124.71"
"2017/4/14","14:00:00","6152","12654924","4174.89","4539.05","4168.63"
"2017/4/14","14:15:00","6125","12655069","4165.38","4528.65","4158.61"
"2017/4/14","14:30:00","6112","12655219","4157.22","4527.93","4158.75"
"2017/4/14","14:45:00","6173","12655364","4174.45","4540.34","4173.74"
"2017/4/14","15:00:00","6180","12655509","4174.84","4540.74","4169.38"
"2017/4/14","15:15:00","6211","12655659","4180.44","4549.45","4178.47"
"2017/4/14","15:30:00","6014","12655809","4128.74","4501.24","4135.80"
"2017/4/14","15:45:00","6139","12655954","4156.59","4530.45","4163.97"
"2017/4/14","16:00:00","5995","12656099","4117.89","4491.10","4128.33"
"2017/4/14","16:15:00","5991","12656244","4118.68","4490.41","4123.42"
"2017/4/14","16:30:00","6053","12656389","4141.36","4502.63","4150.86"
"2017/4/14","16:45:00","6009","12656534","4125.56","4503.87","4135.40"
"2017/4/14","17:00:00","5983","12656679","4117.73","4487.63","4128.24"
"2017/4/14","17:15:00","5840","12656824","4079.17","4458.17","4093.18"
"2017/4/14","17:30:00","5833","12656964","4077.26","4452.95","4092.16"
"2017/4/14","17:45:00","5657","12657104","4035.07","4397.17","4042.45"
"2017/4/14","18:00:00","5567","12657239","4013.46","4376.59","4028.99"
"2017/4/14","18:15:00","5617","12657374","4028.93","4390.40","4047.61"
"2017/4/14","18:30:00","5396","12657509","3983.01","4347.98","3994.72"
"2017/4/14","18:45:00","5458","12657639","3999.52","4367.97","4017.32"
"2017/4/14","19:00:00","5311","12657769","3964.61","4320.80","3972.66"
