"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MMCB.KW","","5 minutes"
"Point_2:","MMCB.KWH","","15 minutes"
"Point_3:","MMCB.RA","","5 minutes"
"Point_4:","MMCB.SA","","5 minutes"
"Point_5:","MMCB.TA","","5 minutes"
"Time Interval:","15 Minutes"
"Date Range:","2016/12/11 00:00:00 - 2017/2/10 23:59:59"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5"
"2016/12/11","17:30:00","4012","11444945","3645.77","4020.06","3641.88"
"2016/12/11","17:45:00","4086","11445040","3665.06","4028.87","3667.92"
"2016/12/11","18:00:00","4140","11445140","3674.07","4044.85","3676.23"
"2016/12/11","18:15:00","4053","11445235","3660.62","4028.33","3650.93"
"2016/12/11","18:30:00","4160","11445330","3684.48","4045.56","3681.67"
"2016/12/11","18:45:00","4148","11445430","3680.36","4047.26","3677.00"
"2016/12/11","19:00:00","4141","11445525","3674.77","4046.05","3671.46"
"2016/12/11","19:15:00","4023","11445620","3650.19","4008.24","3644.36"
"2016/12/11","19:30:00","4070","11445715","3661.73","4027.57","3658.00"
"2016/12/11","19:45:00","4016","11445810","3650.67","4017.24","3642.49"
"2016/12/11","20:00:00","4056","11445905","3652.69","4018.67","3657.59"
"2016/12/11","20:15:00","3972","11446000","3637.41","4001.48","3630.40"
"2016/12/11","20:30:00","3993","11446095","3645.95","4004.75","3635.52"
"2016/12/11","20:45:00","3941","11446185","3630.68","3993.32","3634.15"
"2016/12/11","21:00:00","3912","11446280","3629.48","3987.51","3614.73"
"2016/12/11","21:15:00","3848","11446370","3602.79","3967.00","3601.95"
"2016/12/11","21:30:00","3972","11446465","3638.78","4002.11","3626.48"
"2016/12/11","21:45:00","3876","11446555","3614.51","3977.49","3600.33"
"2016/12/11","22:00:00","3820","11446650","3600.92","3957.37","3590.86"
"2016/12/11","22:15:00","3756","11446740","3580.21","3942.47","3573.25"
"2016/12/11","22:30:00","3709","11446830","3564.62","3932.96","3566.91"
"2016/12/11","22:45:00","3626","11446915","3553.36","3918.11","3550.19"
"2016/12/11","23:00:00","3584","11447000","3551.29","3909.31","3543.29"
"2016/12/11","23:15:00","3595","11447085","3551.57","3913.08","3534.17"
"2016/12/11","23:30:00","3674","11447170","3568.22","3932.87","3557.75"
"2016/12/11","23:45:00","3640","11447255","3565.92","3919.77","3547.78"
"2016/12/12","00:00:00","3622","11447340","3555.86","3912.15","3542.67"
"2016/12/12","00:15:00","3564","11447425","3544.45","3901.75","3529.15"
"2016/12/12","00:30:00","3586","11447510","3542.29","3907.77","3534.20"
"2016/12/12","00:45:00","3572","11447595","3537.15","3900.20","3526.01"
"2016/12/12","01:00:00","3524","11447675","3530.44","3890.24","3518.45"
"2016/12/12","01:15:00","3527","11447760","3525.67","3893.17","3519.87"
"2016/12/12","01:30:00","3543","11447840","3531.78","3894.65","3527.13"
"2016/12/12","01:45:00","3431","11447925","3504.18","3864.50","3498.01"
"2016/12/12","02:00:00","3465","11448005","3514.14","3876.14","3506.46"
"2016/12/12","02:15:00","3418","11448085","3500.61","3863.01","3492.91"
"2016/12/12","02:30:00","3503","11448165","3526.27","3884.27","3514.99"
"2016/12/12","02:45:00","3508","11448250","3529.15","3886.45","3517.88"
"2016/12/12","03:00:00","3501","11448330","3523.54","3883.37","3514.45"
"2016/12/12","03:15:00","3502","11448415","3521.29","3880.37","3512.09"
"2016/12/12","03:30:00","3458","11448495","3511.97","3878.21","3504.15"
"2016/12/12","03:45:00","3499","11448575","3521.70","3884.40","3512.56"
"2016/12/12","04:00:00","3503","11448655","3522.48","3880.98","3516.85"
"2016/12/12","04:15:00","3473","11448735","3515.10","3873.83","3510.83"
"2016/12/12","04:30:00","3442","11448820","3506.32","3869.87","3501.97"
"2016/12/12","04:45:00","3492","11448900","3516.97","3882.53","3514.45"
"2016/12/12","05:00:00","3500","11448980","3525.47","3884.69","3514.39"
"2016/12/12","05:15:00","3588","11449060","3543.62","3902.36","3535.28"
"2016/12/12","05:30:00","3660","11449145","3560.94","3925.06","3555.74"
"2016/12/12","05:45:00","3531","11449230","3533.76","3890.00","3521.36"
"2016/12/12","06:00:00","3569","11449310","3544.13","3903.21","3533.83"
"2016/12/12","06:15:00","3616","11449395","3552.08","3914.77","3547.06"
"2016/12/12","06:30:00","3735","11449480","3577.82","3943.25","3572.41"
"2016/12/12","06:45:00","3845","11449565","3601.11","3968.23","3605.23"
"2016/12/12","07:00:00","3863","11449655","3617.54","3974.66","3604.42"
"2016/12/12","07:15:00","4024","11449745","3653.00","4016.04","3645.92"
"2016/12/12","07:30:00","4084","11449840","3670.79","4034.46","3664.80"
"2016/12/12","07:45:00","4319","11449935","3735.88","4090.28","3722.46"
"2016/12/12","08:00:00","4685","11450035","3829.75","4188.60","3814.02"
"2016/12/12","08:15:00","4922","11450145","3876.94","4251.39","3871.61"
"2016/12/12","08:30:00","5095","11450260","3914.00","4279.12","3905.49"
"2016/12/12","08:45:00","5192","11450380","3941.62","4310.18","3932.56"
"2016/12/12","09:00:00","5236","11450505","3949.53","4319.14","3947.02"
"2016/12/12","09:15:00","5430","11450630","3989.73","4361.42","3986.02"
"2016/12/12","09:30:00","5386","11450760","3984.48","4356.86","3976.62"
"2016/12/12","09:45:00","5382","11450885","3982.44","4350.81","3977.71"
"2016/12/12","10:00:00","5526","11451015","4020.90","4391.66","4018.15"
"2016/12/12","10:15:00","5438","11451145","3999.64","4371.46","3982.64"
"2016/12/12","10:30:00","5420","11451280","3998.03","4360.92","3987.91"
"2016/12/12","10:45:00","5369","11451410","3991.22","4357.59","3974.92"
"2016/12/12","11:00:00","5434","11451540","3996.19","4365.05","3997.24"
"2016/12/12","11:15:00","5424","11451670","4009.16","4370.79","3994.68"
"2016/12/12","11:30:00","5371","11451800","3984.79","4353.67","3975.74"
"2016/12/12","11:45:00","5361","11451930","3971.83","4347.96","3976.39"
"2016/12/12","12:00:00","5495","11452060","4014.27","4380.71","4011.21"
"2016/12/12","12:15:00","5483","11452190","4005.74","4382.15","4004.58"
"2016/12/12","12:30:00","5314","11452320","3961.45","4336.82","3960.02"
"2016/12/12","12:45:00","5283","11452450","3953.38","4333.84","3952.54"
"2016/12/12","13:00:00","5272","11452575","3954.40","4328.26","3948.39"
"2016/12/12","13:15:00","5263","11452705","3952.83","4330.55","3948.91"
"2016/12/12","13:30:00","5254","11452830","3950.04","4331.78","3946.74"
"2016/12/12","13:45:00","5326","11452955","3960.84","4336.00","3957.19"
"2016/12/12","14:00:00","5478","11453085","4005.60","4382.89","4007.95"
"2016/12/12","14:15:00","5554","11453215","4020.45","4402.65","4019.58"
"2016/12/12","14:30:00","5537","11453345","4016.95","4392.93","4012.57"
"2016/12/12","14:45:00","5520","11453475","4014.70","4387.06","4012.45"
"2016/12/12","15:00:00","5824","11453610","4098.22","4466.60","4091.75"
"2016/12/12","15:15:00","6018","11453745","4142.54","4515.82","4134.32"
"2016/12/12","15:30:00","5412","11453890","3996.44","4373.35","3991.90"
"2016/12/12","15:45:00","5501","11454020","4010.26","4384.33","4010.49"
"2016/12/12","16:00:00","5575","11454155","4032.78","4400.84","4033.59"
"2016/12/12","16:15:00","5467","11454285","4005.55","4380.18","3998.14"
"2016/12/12","16:30:00","5482","11454420","4006.44","4379.02","4001.01"
"2016/12/12","16:45:00","5363","11454550","3977.50","4351.48","3977.62"
"2016/12/12","17:00:00","5494","11454680","4020.68","4385.57","4013.72"
"2016/12/12","17:15:00","5430","11454810","3995.84","4372.75","3999.45"
"2016/12/12","17:30:00","5353","11454940","3981.71","4358.56","3984.12"
"2016/12/12","17:45:00","5195","11455070","3949.50","4317.82","3942.39"
"2016/12/12","18:00:00","5130","11455195","3932.23","4296.55","3927.68"
"2016/12/12","18:15:00","5069","11455315","3913.26","4284.35","3913.36"
"2016/12/12","18:30:00","4927","11455435","3882.74","4242.10","3872.30"
"2016/12/12","18:45:00","4941","11455555","3879.95","4245.11","3875.73"
"2016/12/12","19:00:00","4821","11455670","3844.58","4213.01","3849.34"
"2016/12/12","19:15:00","4767","11455785","3835.14","4206.52","3834.38"
"2016/12/12","19:30:00","4741","11455900","3831.15","4196.98","3829.21"
"2016/12/12","19:45:00","4671","11456015","3810.29","4180.91","3808.94"
"2016/12/12","20:00:00","4682","11456125","3815.17","4181.87","3816.01"
"2016/12/12","20:15:00","4657","11456240","3807.81","4175.91","3806.70"
"2016/12/12","20:30:00","4627","11456350","3793.46","4166.43","3797.08"
"2016/12/12","20:45:00","4617","11456460","3794.71","4157.57","3797.89"
"2016/12/12","21:00:00","4571","11456570","3789.19","4162.49","3785.00"
"2016/12/12","21:15:00","4439","11456680","3754.72","4125.05","3754.64"
"2016/12/12","21:30:00","4357","11456785","3732.83","4101.90","3739.54"
"2016/12/12","21:45:00","4307","11456890","3709.15","4089.76","3724.72"
"2016/12/12","22:00:00","4231","11456990","3701.11","4067.28","3699.62"
"2016/12/12","22:15:00","4069","11457090","3654.64","4024.48","3656.18"
"2016/12/12","22:30:00","3953","11457185","3635.77","4001.73","3631.84"
"2016/12/12","22:45:00","3911","11457280","3623.35","3989.37","3630.28"
"2016/12/12","23:00:00","3823","11457375","3601.43","3965.75","3603.51"
"2016/12/12","23:15:00","3807","11457465","3600.07","3965.66","3597.92"
"2016/12/12","23:30:00","3786","11457555","3600.97","3963.87","3595.56"
"2016/12/12","23:45:00","3851","11457645","3614.76","3981.49","3610.56"
"2016/12/13","00:00:00","3738","11457735","3584.80","3946.39","3580.44"
"2016/12/13","00:15:00","3757","11457825","3592.37","3957.06","3585.47"
"2016/12/13","00:30:00","3686","11457910","3574.40","3933.38","3568.93"
"2016/12/13","00:45:00","3738","11458000","3584.77","3952.97","3578.83"
"2016/12/13","01:00:00","3726","11458085","3581.04","3943.65","3577.18"
"2016/12/13","01:15:00","3599","11458170","3551.77","3914.40","3546.77"
"2016/12/13","01:30:00","3675","11458260","3570.06","3932.32","3563.62"
"2016/12/13","01:45:00","3615","11458345","3556.45","3918.01","3551.49"
"2016/12/13","02:00:00","3632","11458430","3553.99","3919.32","3552.72"
"2016/12/13","02:15:00","3633","11458510","3556.61","3921.37","3550.51"
"2016/12/13","02:30:00","3714","11458600","3577.51","3939.41","3569.48"
"2016/12/13","02:45:00","3597","11458685","3547.75","3911.32","3542.66"
"2016/12/13","03:00:00","3667","11458770","3565.79","3930.41","3564.40"
"2016/12/13","03:15:00","3607","11458855","3550.90","3908.80","3547.66"
"2016/12/13","03:30:00","3613","11458940","3554.14","3911.30","3547.81"
"2016/12/13","03:45:00","3615","11459025","3553.05","3916.42","3552.24"
"2016/12/13","04:00:00","3627","11459110","3552.37","3912.44","3550.17"
"2016/12/13","04:15:00","3685","11459195","3569.29","3929.70","3570.35"
"2016/12/13","04:30:00","3620","11459280","3551.63","3916.41","3552.26"
"2016/12/13","04:45:00","3692","11459365","3575.33","3937.08","3569.60"
"2016/12/13","05:00:00","3688","11459455","3570.61","3932.60","3565.29"
"2016/12/13","05:15:00","3645","11459540","3554.75","3916.49","3560.27"
"2016/12/13","05:30:00","3752","11459625","3584.53","3950.76","3581.50"
"2016/12/13","05:45:00","3699","11459715","3575.87","3933.54","3572.58"
"2016/12/13","06:00:00","3674","11459800","3571.34","3933.26","3562.71"
"2016/12/13","06:15:00","3728","11459890","3584.66","3946.92","3571.80"
"2016/12/13","06:30:00","3785","11459975","3590.76","3961.38","3591.95"
"2016/12/13","06:45:00","3839","11460065","3603.47","3977.59","3605.78"
"2016/12/13","07:00:00","3973","11460150","3642.67","4007.95","3637.29"
"2016/12/13","07:15:00","4146","11460245","3690.15","4045.27","3684.29"
"2016/12/13","07:30:00","4231","11460340","3716.89","4075.21","3703.49"
"2016/12/13","07:45:00","4443","11460440","3761.57","4132.68","3762.89"
"2016/12/13","08:00:00","4883","11460545","3876.27","4244.73","3868.75"
"2016/12/13","08:15:00","5109","11460660","3924.31","4285.27","3911.86"
"2016/12/13","08:30:00","5280","11460780","3965.72","4327.41","3956.47"
"2016/12/13","08:45:00","5208","11460905","3954.32","4319.38","3940.33"
"2016/12/13","09:00:00","5269","11461030","3954.14","4329.66","3950.20"
"2016/12/13","09:15:00","5464","11461155","4004.74","4382.36","3997.96"
"2016/12/13","09:30:00","5449","11461285","3995.37","4376.66","3990.98"
"2016/12/13","09:45:00","5475","11461415","4012.39","4382.82","3999.95"
"2016/12/13","10:00:00","5512","11461545","4015.36","4397.03","4009.45"
"2016/12/13","10:15:00","5458","11461675","4012.82","4383.89","4006.22"
"2016/12/13","10:30:00","5410","11461805","4002.65","4368.57","3988.27"
"2016/12/13","10:45:00","5548","11461940","4037.58","4404.63","4028.58"
"2016/12/13","11:00:00","5558","11462070","4038.80","4411.37","4034.03"
"2016/12/13","11:15:00","5525","11462200","4031.01","4396.91","4020.70"
"2016/12/13","11:30:00","5298","11462330","3968.23","4337.91","3956.88"
"2016/12/13","11:45:00","5473","11462460","4012.32","4381.38","3994.27"
"2016/12/13","12:00:00","5581","11462590","4023.43","4403.34","4024.17"
"2016/12/13","12:15:00","5496","11462725","4011.98","4378.98","4002.47"
"2016/12/13","12:30:00","5417","11462855","3985.33","4358.38","3978.55"
"2016/12/13","12:45:00","5498","11462985","4017.01","4391.20","4009.92"
"2016/12/13","13:00:00","5445","11463115","4004.18","4376.95","4000.85"
"2016/12/13","13:15:00","5442","11463245","3994.36","4377.25","3987.41"
"2016/12/13","13:30:00","5381","11463380","3988.83","4364.07","3985.22"
"2016/12/13","13:45:00","5475","11463505","4019.66","4380.96","4007.08"
"2016/12/13","14:00:00","5460","11463640","4011.79","4381.89","4003.28"
"2016/12/13","14:15:00","5615","11463770","4048.00","4415.81","4038.36"
"2016/12/13","14:30:00","5542","11463900","4030.73","4403.92","4024.47"
"2016/12/13","14:45:00","5513","11464035","4027.87","4390.23","4018.10"
"2016/12/13","15:00:00","5618","11464165","4054.31","4418.76","4049.10"
"2016/12/13","15:15:00","5598","11464300","4057.48","4420.37","4035.43"
"2016/12/13","15:30:00","5557","11464435","4042.77","4412.74","4028.09"
"2016/12/13","15:45:00","5566","11464570","4042.45","4410.03","4024.56"
"2016/12/13","16:00:00","5590","11464700","4049.17","4417.80","4034.82"
"2016/12/13","16:15:00","5539","11464835","4028.72","4400.59","4018.43"
"2016/12/13","16:30:00","5503","11464970","4021.04","4384.60","4009.90"
"2016/12/13","16:45:00","5489","11465100","4014.83","4378.59","4007.21"
"2016/12/13","17:00:00","5473","11465230","4006.25","4377.72","4004.71"
"2016/12/13","17:15:00","5421","11465365","4008.41","4367.18","3995.56"
"2016/12/13","17:30:00","5274","11465495","3975.25","4330.30","3961.91"
"2016/12/13","17:45:00","5212","11465620","3954.43","4308.27","3940.08"
"2016/12/13","18:00:00","5084","11465745","3915.58","4277.39","3904.94"
"2016/12/13","18:15:00","5028","11465870","3892.14","4264.17","3891.70"
"2016/12/13","18:30:00","5017","11465990","3887.75","4256.99","3880.93"
"2016/12/13","18:45:00","4938","11466105","3876.63","4238.30","3870.79"
"2016/12/13","19:00:00","4830","11466225","3850.09","4211.87","3841.63"
"2016/12/13","19:15:00","4825","11466340","3843.53","4211.09","3840.36"
"2016/12/13","19:30:00","4750","11466455","3837.14","4188.90","3820.39"
"2016/12/13","19:45:00","4576","11466570","3784.56","4157.23","3787.16"
"2016/12/13","20:00:00","4677","11466680","3812.98","4178.02","3815.69"
"2016/12/13","20:15:00","4696","11466790","3816.26","4185.42","3813.54"
"2016/12/13","20:30:00","4535","11466900","3773.20","4145.85","3774.68"
"2016/12/13","20:45:00","4492","11467010","3762.16","4137.15","3766.02"
"2016/12/13","21:00:00","4518","11467115","3772.65","4141.29","3770.84"
"2016/12/13","21:15:00","4436","11467225","3751.68","4122.66","3750.02"
"2016/12/13","21:30:00","4469","11467330","3750.60","4121.10","3755.13"
"2016/12/13","21:45:00","4352","11467435","3722.47","4092.60","3724.28"
"2016/12/13","22:00:00","4177","11467535","3684.32","4051.33","3676.92"
"2016/12/13","22:15:00","3996","11467635","3640.98","4004.10","3641.47"
"2016/12/13","22:30:00","3984","11467730","3637.69","4000.79","3637.31"
"2016/12/13","22:45:00","3892","11467825","3615.34","3978.25","3617.14"
"2016/12/13","23:00:00","3926","11467920","3630.37","3986.75","3614.32"
"2016/12/13","23:15:00","3917","11468010","3619.38","3986.58","3615.32"
"2016/12/13","23:30:00","3894","11468100","3619.99","3982.63","3611.23"
"2016/12/13","23:45:00","3913","11468195","3625.48","3995.18","3619.35"
"2016/12/14","00:00:00","3772","11468285","3593.98","3957.99","3583.85"
"2016/12/14","00:15:00","3752","11468375","3587.99","3951.93","3581.19"
"2016/12/14","00:30:00","3712","11468460","3575.18","3942.50","3568.40"
"2016/12/14","00:45:00","3756","11468550","3587.90","3955.39","3581.76"
"2016/12/14","01:00:00","3735","11468635","3578.72","3939.32","3571.84"
"2016/12/14","01:15:00","3757","11468725","3587.43","3950.55","3578.54"
"2016/12/14","01:30:00","3708","11468810","3574.99","3930.93","3562.04"
"2016/12/14","01:45:00","3663","11468900","3562.14","3920.77","3557.07"
"2016/12/14","02:00:00","3688","11468985","3571.17","3936.61","3561.00"
"2016/12/14","02:15:00","3661","11469070","3562.25","3927.23","3552.94"
"2016/12/14","02:30:00","3643","11469155","3559.29","3917.74","3551.40"
"2016/12/14","02:45:00","3722","11469240","3575.60","3939.35","3571.17"
"2016/12/14","03:00:00","3718","11469330","3572.78","3931.92","3565.05"
"2016/12/14","03:15:00","3616","11469415","3550.48","3913.91","3540.47"
"2016/12/14","03:30:00","3701","11469500","3569.56","3930.07","3557.67"
"2016/12/14","03:45:00","3594","11469585","3542.01","3904.98","3536.74"
"2016/12/14","04:00:00","3579","11469670","3538.57","3900.17","3535.56"
"2016/12/14","04:15:00","3639","11469755","3555.00","3917.57","3551.89"
"2016/12/14","04:30:00","3615","11469840","3549.66","3914.57","3545.53"
"2016/12/14","04:45:00","3679","11469925","3568.66","3928.05","3564.22"
"2016/12/14","05:00:00","3783","11470010","3592.73","3959.72","3588.22"
"2016/12/14","05:15:00","3757","11470100","3584.36","3947.34","3578.86"
"2016/12/14","05:30:00","3693","11470185","3567.00","3932.50","3566.47"
"2016/12/14","05:45:00","3713","11470275","3575.55","3941.00","3567.21"
"2016/12/14","06:00:00","3738","11470360","3580.81","3949.98","3575.54"
"2016/12/14","06:15:00","3715","11470445","3574.49","3939.60","3569.44"
"2016/12/14","06:30:00","3861","11470535","3611.44","3972.00","3610.50"
"2016/12/14","06:45:00","3935","11470625","3624.57","3994.79","3627.06"
"2016/12/14","07:00:00","3953","11470715","3628.60","3989.59","3628.16"
"2016/12/14","07:15:00","4159","11470805","3676.14","4047.39","3677.51"
"2016/12/14","07:30:00","4393","11470905","3743.18","4108.23","3745.01"
"2016/12/14","07:45:00","4438","11471005","3748.49","4119.14","3748.92"
"2016/12/14","08:00:00","5064","11471110","3901.92","4263.58","3900.75"
"2016/12/14","08:15:00","5110","11471225","3928.58","4284.96","3914.21"
"2016/12/14","08:30:00","5163","11471345","3937.63","4304.90","3931.81"
"2016/12/14","08:45:00","5282","11471465","3967.33","4337.98","3961.42"
"2016/12/14","09:00:00","5391","11471595","4002.06","4367.99","3993.21"
"2016/12/14","09:15:00","5521","11471720","4016.66","4379.56","4017.33"
"2016/12/14","09:30:00","5396","11471850","3998.42","4349.67","3993.06"
"2016/12/14","09:45:00","5490","11471980","4012.50","4370.62","4010.13"
"2016/12/14","10:00:00","5537","11472110","4030.36","4397.71","4025.06"
"2016/12/14","10:15:00","5518","11472245","4024.69","4393.26","4019.37"
"2016/12/14","10:30:00","5503","11472375","4021.80","4389.62","4022.32"
"2016/12/14","10:45:00","5506","11472510","4020.21","4390.09","4020.66"
"2016/12/14","11:00:00","5502","11472640","4015.95","4384.50","4021.63"
"2016/12/14","11:15:00","5504","11472775","4020.06","4389.88","4020.12"
"2016/12/14","11:30:00","5470","11472905","4016.47","4384.68","4008.06"
"2016/12/14","11:45:00","5519","11473035","4022.21","4392.28","4013.10"
"2016/12/14","12:00:00","5562","11473170","4023.01","4392.84","4022.54"
"2016/12/14","12:15:00","5541","11473300","4023.06","4396.67","4020.63"
"2016/12/14","12:30:00","5420","11473435","3989.79","4359.26","3990.68"
"2016/12/14","12:45:00","5385","11473565","3985.37","4360.20","3986.92"
"2016/12/14","13:00:00","5400","11473695","3983.53","4363.64","3990.73"
"2016/12/14","13:15:00","5405","11473820","3994.96","4369.90","3994.59"
"2016/12/14","13:30:00","5366","11473950","3977.18","4351.45","3982.94"
"2016/12/14","13:45:00","5450","11474080","3991.56","4369.22","3996.20"
"2016/12/14","14:00:00","5393","11474205","3991.25","4350.63","3975.85"
"2016/12/14","14:15:00","5441","11474335","3997.29","4364.20","3984.39"
"2016/12/14","14:30:00","5596","11474465","4032.10","4406.47","4033.71"
"2016/12/14","14:45:00","5446","11474595","3993.53","4366.46","3987.41"
"2016/12/14","15:00:00","5518","11474725","4014.02","4390.07","4010.45"
"2016/12/14","15:15:00","5490","11474860","4010.76","4382.80","3997.08"
"2016/12/14","15:30:00","5397","11474990","3983.43","4347.39","3974.93"
"2016/12/14","15:45:00","5504","11475120","4004.00","4376.61","4001.80"
"2016/12/14","16:00:00","5435","11475255","3991.82","4357.67","3990.22"
"2016/12/14","16:15:00","5490","11475385","4010.92","4372.49","3995.64"
"2016/12/14","16:30:00","5349","11475515","3971.52","4329.07","3961.17"
"2016/12/14","16:45:00","5311","11475645","3963.47","4329.89","3958.11"
"2016/12/14","17:00:00","5337","11475770","3965.73","4332.36","3973.73"
"2016/12/14","17:15:00","5414","11475900","4003.27","4352.42","3986.16"
"2016/12/14","17:30:00","5254","11476030","3952.70","4319.88","3946.53"
"2016/12/14","17:45:00","5056","11476155","3901.84","4267.83","3905.26"
"2016/12/14","18:00:00","4993","11476275","3888.16","4252.27","3889.71"
"2016/12/14","18:15:00","4989","11476400","3885.99","4251.34","3887.22"
"2016/12/14","18:30:00","4957","11476520","3874.14","4241.99","3878.46"
"2016/12/14","18:45:00","4813","11476635","3847.36","4201.61","3839.60"
"2016/12/14","19:00:00","4783","11476750","3834.05","4198.48","3839.30"
