"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","ZWP-1.F","","5 minutes"
"Point_2:","ZWP-2.F","","5 minutes"
"Point_3:","ZWP-3.F","","5 minutes"
"Point_4:","ZWP-4.F","","5 minutes"
"Point_5:","ZWP-5.F","","5 minutes"
"Point_6:","ZWP-6.F","","5 minutes"
"Point_7:","ZWP-7.F","","5 minutes"
"Point_8:","ZWP-8.F","","5 minutes"
"Point_9:","ZWP-9.F","","5 minutes"
"Point_10:","ZON1.WDP","","5 minutes"
"Point_11:","ZON2.WDP","","5 minutes"
"Point_12:","ZWP-Z1.WDP","","5 minutes"
"Point_13:","ZWP-Z2.WDP","","5 minutes"
"Point_14:","ZWP-Z3.WDP","","5 minutes"
"Time Interval:","15 Minutes"
"Date Range:","2017/2/11 00:00:00 - 2017/4/10 23:59:59"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12","Point_13","Point_14"
"2017/2/11","02:30:00","51.3","49.9","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","02:45:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","03:00:00","51.3","50.0","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","03:15:00","51.3","50.1","1.2","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.2","2.9"
"2017/2/11","03:30:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","03:45:00","51.2","50.0","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","04:00:00","51.3","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","04:15:00","51.3","50.1","1.2","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","04:30:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","04:45:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","05:00:00","51.2","49.9","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","05:15:00","51.3","50.1","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","05:30:00","51.2","49.9","1.2","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","05:45:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","06:00:00","51.3","49.9","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","06:15:00","51.3","50.1","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","06:30:00","51.3","49.9","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","06:45:00","51.4","50.2","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.2","2.9"
"2017/2/11","07:00:00","51.3","50.1","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.2","2.9"
"2017/2/11","07:15:00","51.2","49.9","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","07:30:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","07:45:00","51.1","49.8","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","08:00:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.0","2.9"
"2017/2/11","08:15:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.0","2.9"
"2017/2/11","08:30:00","51.4","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.0","2.9"
"2017/2/11","08:45:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.0","2.9"
"2017/2/11","09:00:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","6.9","2.9"
"2017/2/11","09:15:00","51.2","49.9","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.0","2.9"
"2017/2/11","09:30:00","51.3","50.1","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.0","2.9"
"2017/2/11","09:45:00","51.4","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","10:00:00","51.4","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","10:15:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","10:30:00","51.3","50.1","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.2","2.9"
"2017/2/11","10:45:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.0","7.1","2.9"
"2017/2/11","11:00:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","11:15:00","51.4","50.1","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","11:30:00","50.8","49.6","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.0","2.9"
"2017/2/11","11:45:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","12:00:00","51.2","50.1","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.0","7.1","2.9"
"2017/2/11","12:15:00","51.3","50.2","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.8"
"2017/2/11","12:30:00","51.2","49.9","1.2","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","3.0"
"2017/2/11","12:45:00","51.3","50.1","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","13:00:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","13:15:00","51.2","49.8","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","13:30:00","51.3","50.1","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","13:45:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","14:00:00","52.2","51.0","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.3","2.9"
"2017/2/11","14:15:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.0","2.9"
"2017/2/11","14:30:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.0","2.9"
"2017/2/11","14:45:00","51.1","49.8","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.0","2.9"
"2017/2/11","15:00:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.0","2.9"
"2017/2/11","15:15:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.0","2.8"
"2017/2/11","15:30:00","51.4","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.2","2.9"
"2017/2/11","15:45:00","51.4","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","16:00:00","51.2","49.9","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","16:15:00","51.2","49.9","1.2","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","16:30:00","51.4","50.1","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.2","2.9"
"2017/2/11","16:45:00","51.3","49.9","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","17:00:00","51.1","49.8","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","17:15:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.8"
"2017/2/11","17:30:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.8"
"2017/2/11","17:45:00","51.2","49.9","1.2","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.8"
"2017/2/11","18:00:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","18:15:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","18:30:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","18:45:00","51.1","49.9","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","19:00:00","51.1","49.8","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","19:15:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","19:30:00","51.3","50.1","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","19:45:00","51.3","50.0","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","20:00:00","51.1","49.9","1.2","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.0","2.9"
"2017/2/11","20:15:00","51.3","50.1","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","20:30:00","51.2","49.9","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","20:45:00","51.8","50.7","1.2","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.3","2.9"
"2017/2/11","21:00:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","21:15:00","51.2","49.9","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","21:30:00","51.1","49.7","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","21:45:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","22:00:00","51.2","49.9","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.2","7.1","2.9"
"2017/2/11","22:15:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","22:30:00","51.1","49.8","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","22:45:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.2","7.1","2.9"
"2017/2/11","23:00:00","51.1","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","23:15:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","23:30:00","51.1","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/11","23:45:00","51.5","50.2","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.2","2.9"
"2017/2/12","00:00:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.2","2.9"
"2017/2/12","00:15:00","51.3","50.1","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.2","2.9"
"2017/2/12","00:30:00","51.2","50.0","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.2","7.1","2.9"
"2017/2/12","00:45:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","01:00:00","51.6","50.4","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.2","2.9"
"2017/2/12","01:15:00","51.2","49.9","1.2","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","01:30:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.2","7.1","2.9"
"2017/2/12","01:45:00","51.0","49.7","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","02:00:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.2","7.1","2.9"
"2017/2/12","02:15:00","51.2","49.8","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","02:30:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","02:45:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.2","7.1","3.0"
"2017/2/12","03:00:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.2","2.9"
"2017/2/12","03:15:00","51.5","50.3","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.2","7.2","2.9"
"2017/2/12","03:30:00","51.4","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.2","2.9"
"2017/2/12","03:45:00","51.2","49.9","1.2","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","3.0"
"2017/2/12","04:00:00","51.3","50.1","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.2","7.2","2.9"
"2017/2/12","04:15:00","51.4","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.2","7.2","2.9"
"2017/2/12","04:30:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","3.0"
"2017/2/12","04:45:00","51.2","49.8","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.2","7.1","3.0"
"2017/2/12","05:00:00","51.8","50.7","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.3","2.9"
"2017/2/12","05:15:00","53.6","52.6","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.2","7.9","2.9"
"2017/2/12","05:30:00","51.4","50.2","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.2","7.1","2.9"
"2017/2/12","05:45:00","51.0","49.7","1.2","32.0","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","3.0"
"2017/2/12","06:00:00","51.6","50.4","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.2","2.9"
"2017/2/12","06:15:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.2","7.1","2.9"
"2017/2/12","06:30:00","51.3","50.1","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","06:45:00","51.2","49.9","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","07:00:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","07:15:00","51.2","49.9","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","07:30:00","51.3","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","07:45:00","50.9","49.6","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.0","2.9"
"2017/2/12","08:00:00","51.1","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","08:15:00","51.3","49.9","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","08:30:00","51.3","49.9","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","08:45:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.2","3.0"
"2017/2/12","09:00:00","51.1","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","09:15:00","51.5","50.3","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.2","2.8"
"2017/2/12","09:30:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.8"
"2017/2/12","09:45:00","51.3","50.0","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.2","2.9"
"2017/2/12","10:00:00","51.3","50.1","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","10:15:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","10:30:00","51.3","50.1","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.8"
"2017/2/12","10:45:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.8"
"2017/2/12","11:00:00","51.4","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.8"
"2017/2/12","11:15:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.0","7.1","2.9"
"2017/2/12","11:30:00","51.2","50.0","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.8"
"2017/2/12","11:45:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.7"
"2017/2/12","12:00:00","51.3","50.1","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.7"
"2017/2/12","12:15:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.0","7.1","2.7"
"2017/2/12","12:30:00","51.2","49.9","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","12:45:00","51.1","49.8","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","13:00:00","51.1","49.9","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.8"
"2017/2/12","13:15:00","51.3","50.1","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.0","7.2","2.8"
"2017/2/12","13:30:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","13:45:00","51.3","49.9","1.2","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.0","7.1","2.9"
"2017/2/12","14:00:00","51.4","50.1","1.2","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.2","2.8"
"2017/2/12","14:15:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.8"
"2017/2/12","14:30:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.0","7.1","2.9"
"2017/2/12","14:45:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.0","7.1","2.8"
"2017/2/12","15:00:00","51.8","50.6","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.3","2.8"
"2017/2/12","15:15:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","15:30:00","51.4","50.1","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.2","2.9"
"2017/2/12","15:45:00","51.5","50.3","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.2","2.9"
"2017/2/12","16:00:00","51.5","50.1","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.2","2.8"
"2017/2/12","16:15:00","51.3","49.9","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.8"
"2017/2/12","16:30:00","51.1","49.9","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","16:45:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","17:00:00","51.2","49.9","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","17:15:00","51.3","50.1","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.2","2.8"
"2017/2/12","17:30:00","51.2","49.9","1.3","31.8","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.7"
"2017/2/12","17:45:00","51.3","50.1","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.8"
"2017/2/12","18:00:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","18:15:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","18:30:00","51.2","49.9","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","18:45:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","19:00:00","51.3","50.1","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","19:15:00","51.7","50.4","1.2","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.3","2.9"
"2017/2/12","19:30:00","51.3","50.1","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","19:45:00","51.1","49.8","1.3","31.9","28.9","2.3","25.6"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
"2017/2/12","20:00:00","51.2","49.9","1.3","31.9","28.9","2.3","25.7"," -0.2","0.9","No Data","No Data","1.1","7.1","2.9"
