"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MMCB.KW","","5 minutes"
"Point_2:","MMCB.KWH","","15 minutes"
"Point_3:","MMCB.RA","","5 minutes"
"Point_4:","MMCB.SA","","5 minutes"
"Point_5:","MMCB.TA","","5 minutes"
"Time Interval:","15 Minutes"
"Date Range:","2016/10/10 00:00:00 - 2016/12/10 23:59:59"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5"
"2016/10/11","10:00:00","6367","10741780","4218.25","4583.69","4229.80"
"2016/10/11","10:15:00","6588","10741930","4248.85","4626.99","4263.58"
"2016/10/11","10:30:00","6430","10742090","4204.27","4585.04","4226.03"
"2016/10/11","10:45:00","6542","10742245","4235.89","4617.07","4253.56"
"2016/10/11","11:00:00","6630","10742400","4250.47","4637.08","4280.97"
"2016/10/11","11:15:00","6490","10742560","4228.17","4605.72","4245.59"
"2016/10/11","11:30:00","6525","10742715","4235.10","4615.03","4249.15"
"2016/10/11","11:45:00","6531","10742875","4232.58","4613.28","4251.78"
"2016/10/11","12:00:00","6489","10743030","4225.32","4601.86","4239.07"
"2016/10/11","12:15:00","6595","10743185","4248.48","4625.41","4263.68"
"2016/10/11","12:30:00","6552","10743345","4230.64","4613.84","4248.60"
"2016/10/11","12:45:00","6312","10743500","4175.87","4551.31","4183.52"
"2016/10/11","13:00:00","6307","10743655","4173.99","4552.31","4196.61"
"2016/10/11","13:15:00","6301","10743810","4170.11","4560.03","4201.53"
"2016/10/11","13:30:00","6275","10743960","4179.12","4554.83","4197.00"
"2016/10/11","13:45:00","6286","10744110","4183.96","4555.88","4194.11"
"2016/10/11","14:00:00","6330","10744265","4194.62","4565.54","4208.52"
"2016/10/11","14:15:00","6391","10744420","4205.68","4576.67","4215.11"
"2016/10/11","14:30:00","6368","10744570","4208.50","4579.86","4218.45"
"2016/10/11","14:45:00","6458","10744725","4220.05","4602.95","4240.55"
"2016/10/11","15:00:00","6503","10744880","4234.83","4617.70","4252.27"
"2016/10/11","15:15:00","6522","10745035","4239.66","4623.13","4257.17"
"2016/10/11","15:30:00","6528","10745190","4242.79","4614.47","4255.23"
"2016/10/11","15:45:00","6444","10745345","4220.96","4598.02","4233.30"
"2016/10/11","16:00:00","6471","10745500","4223.96","4599.73","4236.61"
"2016/10/11","16:15:00","6533","10745660","4240.87","4627.74","4261.74"
"2016/10/11","16:30:00","6533","10745815","4234.63","4619.52","4256.48"
"2016/10/11","16:45:00","6465","10745970","4218.11","4596.08","4235.69"
"2016/10/11","17:00:00","6508","10746130","4229.63","4612.41","4243.63"
"2016/10/11","17:15:00","6418","10746285","4210.05","4588.51","4226.05"
"2016/10/11","17:30:00","6428","10746440","4210.33","4591.56","4221.72"
"2016/10/11","17:45:00","6113","10746595","4139.65","4522.90","4155.07"
"2016/10/11","18:00:00","6085","10746740","4132.99","4503.62","4152.45"
"2016/10/11","18:15:00","5980","10746890","4113.27","4486.33","4126.20"
"2016/10/11","18:30:00","5836","10747035","4064.41","4452.12","4081.23"
"2016/10/11","18:45:00","5854","10747175","4068.95","4453.95","4089.82"
"2016/10/11","19:00:00","5692","10747315","4027.14","4405.58","4049.22"
"2016/10/11","19:15:00","5758","10747455","4043.92","4429.87","4062.40"
"2016/10/11","19:30:00","5599","10747590","4003.64","4395.63","4031.09"
"2016/10/11","19:45:00","5618","10747730","4008.46","4396.98","4033.17"
"2016/10/11","20:00:00","5731","10747865","4034.07","4422.36","4065.33"
"2016/10/11","20:15:00","5549","10748000","3993.13","4378.54","4019.15"
"2016/10/11","20:30:00","5463","10748135","3966.34","4355.68","3997.37"
"2016/10/11","20:45:00","5416","10748270","3956.97","4340.51","3985.69"
"2016/10/11","21:00:00","5431","10748400","3962.26","4343.03","3991.29"
"2016/10/11","21:15:00","5381","10748530","3951.55","4328.23","3974.66"
"2016/10/11","21:30:00","5367","10748660","3944.78","4327.22","3965.48"
"2016/10/11","21:45:00","5184","10748785","3903.92","4286.61","3925.27"
"2016/10/11","22:00:00","5134","10748910","3887.30","4276.16","3918.05"
"2016/10/11","22:15:00","4927","10749035","3844.67","4224.39","3870.20"
"2016/10/11","22:30:00","4959","10749155","3857.68","4235.56","3873.45"
"2016/10/11","22:45:00","4794","10749270","3825.71","4194.71","3843.94"
"2016/10/11","23:00:00","4821","10749385","3833.22","4203.72","3852.48"
"2016/10/11","23:15:00","4765","10749505","3818.97","4180.79","3831.64"
"2016/10/11","23:30:00","4775","10749615","3820.30","4186.32","3831.16"
"2016/10/11","23:45:00","4691","10749730","3797.31","4163.24","3812.39"
"2016/10/12","00:00:00","4742","10749840","3807.01","4179.67","3820.13"
"2016/10/12","00:15:00","4644","10749955","3782.53","4154.09","3796.46"
"2016/10/12","00:30:00","4775","10750065","3817.02","4188.41","3829.84"
"2016/10/12","00:45:00","4701","10750180","3793.89","4172.04","3812.94"
"2016/10/12","01:00:00","4653","10750290","3783.85","4154.58","3798.31"
"2016/10/12","01:15:00","4671","10750400","3789.59","4157.72","3806.77"
"2016/10/12","01:30:00","4719","10750515","3793.24","4169.74","3819.28"
"2016/10/12","01:45:00","4673","10750625","3782.18","4159.16","3804.34"
"2016/10/12","02:00:00","4669","10750735","3785.87","4160.09","3808.35"
"2016/10/12","02:15:00","4572","10750845","3766.23","4141.01","3784.42"
"2016/10/12","02:30:00","4645","10750955","3780.92","4152.89","3795.26"
"2016/10/12","02:45:00","4573","10751065","3760.52","4133.67","3782.46"
"2016/10/12","03:00:00","4575","10751175","3762.38","4139.62","3782.68"
"2016/10/12","03:15:00","4564","10751285","3757.73","4134.30","3774.93"
"2016/10/12","03:30:00","4514","10751395","3740.60","4118.85","3761.59"
"2016/10/12","03:45:00","4608","10751505","3769.25","4145.45","3785.95"
"2016/10/12","04:00:00","4548","10751610","3754.35","4127.95","3774.05"
"2016/10/12","04:15:00","4588","10751720","3764.68","4137.64","3781.25"
"2016/10/12","04:30:00","4557","10751830","3759.46","4130.85","3777.28"
"2016/10/12","04:45:00","4553","10751940","3748.87","4129.20","3775.77"
"2016/10/12","05:00:00","4728","10752045","3798.05","4176.91","3818.62"
"2016/10/12","05:15:00","4627","10752155","3772.02","4147.66","3794.79"
"2016/10/12","05:30:00","4711","10752265","3796.71","4171.05","3810.29"
"2016/10/12","05:45:00","4688","10752375","3785.60","4165.97","3802.97"
"2016/10/12","06:00:00","4591","10752485","3760.76","4136.68","3780.02"
"2016/10/12","06:15:00","4849","10752595","3828.41","4203.11","3837.99"
"2016/10/12","06:30:00","4754","10752710","3803.49","4175.68","3817.83"
"2016/10/12","06:45:00","4885","10752825","3836.83","4208.58","3852.53"
"2016/10/12","07:00:00","5082","10752940","3891.13","4266.20","3895.11"
"2016/10/12","07:15:00","5199","10753055","3915.08","4295.88","3924.95"
"2016/10/12","07:30:00","5381","10753180","3965.61","4340.51","3971.38"
"2016/10/12","07:45:00","5659","10753305","4038.13","4402.92","4044.47"
"2016/10/12","08:00:00","5870","10753435","4093.32","4466.82","4101.07"
"2016/10/12","08:15:00","6185","10753575","4183.30","4541.68","4178.30"
"2016/10/12","08:30:00","6091","10753720","4149.82","4527.43","4157.47"
"2016/10/12","08:45:00","6305","10753870","4207.08","4578.95","4210.15"
"2016/10/12","09:00:00","6365","10754020","4209.33","4578.84","4221.62"
"2016/10/12","09:15:00","6556","10754175","4248.14","4629.51","4259.22"
"2016/10/12","09:30:00","6486","10754325","4225.01","4610.43","4249.91"
"2016/10/12","09:45:00","6553","10754485","4252.91","4632.10","4268.35"
"2016/10/12","10:00:00","6510","10754640","4242.10","4612.67","4251.58"
"2016/10/12","10:15:00","6481","10754800","4233.04","4612.11","4253.32"
"2016/10/12","10:30:00","6488","10754955","4243.46","4610.72","4254.12"
"2016/10/12","10:45:00","6509","10755110","4248.72","4626.22","4256.38"
"2016/10/12","11:00:00","6516","10755270","4247.80","4620.12","4263.78"
"2016/10/12","11:15:00","6496","10755425","4245.14","4623.25","4260.95"
"2016/10/12","11:30:00","6509","10755580","4239.41","4615.50","4259.30"
"2016/10/12","11:45:00","6480","10755735","4237.57","4620.36","4252.30"
"2016/10/12","12:00:00","6620","10755890","4267.31","4641.69","4283.90"
"2016/10/12","12:15:00","6493","10756050","4231.31","4610.74","4246.12"
"2016/10/12","12:30:00","6487","10756205","4226.63","4604.65","4244.01"
"2016/10/12","12:45:00","6345","10756365","4192.70","4571.26","4207.13"
"2016/10/12","13:00:00","6406","10756520","4213.37","4591.26","4223.30"
"2016/10/12","13:15:00","6367","10756675","4204.05","4583.54","4218.12"
"2016/10/12","13:30:00","6392","10756830","4208.53","4581.86","4228.50"
"2016/10/12","13:45:00","6395","10756980","4211.98","4585.12","4219.85"
"2016/10/12","14:00:00","6428","10757135","4220.60","4590.06","4232.08"
"2016/10/12","14:15:00","6516","10757295","4240.64","4619.43","4252.78"
"2016/10/12","14:30:00","6530","10757450","4240.27","4623.13","4255.12"
"2016/10/12","14:45:00","6533","10757605","4247.99","4621.69","4254.93"
"2016/10/12","15:00:00","6479","10757760","4233.62","4610.17","4240.39"
"2016/10/12","15:15:00","6529","10757920","4248.58","4631.37","4261.36"
"2016/10/12","15:30:00","6566","10758080","4250.47","4630.49","4261.96"
"2016/10/12","15:45:00","6548","10758235","4248.99","4622.81","4258.23"
"2016/10/12","16:00:00","6499","10758395","4237.34","4615.26","4244.82"
"2016/10/12","16:15:00","6525","10758550","4246.32","4613.55","4254.17"
"2016/10/12","16:30:00","6646","10758710","4276.88","4642.13","4282.21"
"2016/10/12","16:45:00","6573","10758865","4251.16","4632.81","4263.70"
"2016/10/12","17:00:00","6454","10759025","4222.47","4599.22","4232.34"
"2016/10/12","17:15:00","6494","10759185","4230.44","4609.16","4246.19"
"2016/10/12","17:30:00","6362","10759340","4205.27","4579.27","4206.20"
"2016/10/12","17:45:00","6154","10759495","4155.92","4522.83","4163.55"
"2016/10/12","18:00:00","6071","10759645","4137.57","4508.59","4150.31"
"2016/10/12","18:15:00","6015","10759795","4120.30","4490.09","4131.24"
"2016/10/12","18:30:00","6074","10759940","4128.98","4506.96","4150.05"
"2016/10/12","18:45:00","5887","10760085","4092.72","4462.20","4103.09"
"2016/10/12","19:00:00","5836","10760230","4077.35","4444.17","4092.44"
"2016/10/12","19:15:00","5876","10760370","4090.18","4452.26","4100.15"
"2016/10/12","19:30:00","5850","10760515","4078.56","4452.94","4093.14"
"2016/10/12","19:45:00","5719","10760655","4047.26","4415.48","4060.91"
"2016/10/12","20:00:00","5738","10760790","4045.79","4421.42","4072.97"
"2016/10/12","20:15:00","5714","10760930","4040.49","4410.26","4062.00"
"2016/10/12","20:30:00","5584","10761070","4006.10","4378.49","4030.02"
"2016/10/12","20:45:00","5632","10761205","4015.59","4395.72","4040.12"
"2016/10/12","21:00:00","5509","10761340","3982.23","4365.22","4010.56"
"2016/10/12","21:15:00","5533","10761475","3990.41","4371.67","4023.15"
"2016/10/12","21:30:00","5370","10761605","3955.88","4334.89","3966.20"
"2016/10/12","21:45:00","5320","10761735","3937.49","4312.02","3961.97"
"2016/10/12","22:00:00","5190","10761865","3915.41","4292.99","3931.05"
"2016/10/12","22:15:00","5054","10761990","3875.81","4247.77","3901.09"
"2016/10/12","22:30:00","5091","10762110","3886.63","4268.87","3913.28"
"2016/10/12","22:45:00","4976","10762235","3867.23","4251.57","3886.86"
"2016/10/12","23:00:00","4893","10762350","3853.01","4223.79","3873.24"
"2016/10/12","23:15:00","4796","10762470","3832.07","4199.55","3846.95"
"2016/10/12","23:30:00","4873","10762585","3848.43","4218.29","3856.01"
"2016/10/12","23:45:00","4848","10762700","3834.20","4208.24","3847.65"
"2016/10/13","00:00:00","4916","10762815","3852.49","4227.45","3870.82"
"2016/10/13","00:15:00","4789","10762930","3822.62","4189.65","3833.97"
"2016/10/13","00:30:00","4807","10763045","3823.94","4198.02","3840.98"
"2016/10/13","00:45:00","4651","10763155","3788.00","4156.56","3801.32"
"2016/10/13","01:00:00","4655","10763270","3788.54","4152.98","3798.23"
"2016/10/13","01:15:00","4670","10763380","3786.64","4167.04","3800.70"
"2016/10/13","01:30:00","4635","10763490","3781.90","4152.46","3793.09"
"2016/10/13","01:45:00","4567","10763600","3758.96","4132.60","3771.74"
"2016/10/13","02:00:00","4568","10763710","3761.23","4134.10","3776.00"
"2016/10/13","02:15:00","4585","10763815","3769.68","4142.23","3781.99"
"2016/10/13","02:30:00","4613","10763925","3771.94","4150.33","3784.93"
"2016/10/13","02:45:00","4580","10764035","3764.07","4139.10","3779.31"
"2016/10/13","03:00:00","4541","10764145","3754.73","4126.10","3773.38"
"2016/10/13","03:15:00","4597","10764255","3768.80","4142.99","3779.98"
"2016/10/13","03:30:00","4554","10764365","3757.29","4128.88","3773.64"
"2016/10/13","03:45:00","4509","10764470","3743.08","4121.26","3761.32"
"2016/10/13","04:00:00","4560","10764580","3760.26","4132.63","3772.38"
"2016/10/13","04:15:00","4448","10764690","3733.27","4107.23","3744.11"
"2016/10/13","04:30:00","4658","10764795","3780.06","4156.70","3791.95"
"2016/10/13","04:45:00","4580","10764905","3758.12","4134.45","3775.46"
"2016/10/13","05:00:00","4550","10765010","3755.25","4131.21","3764.99"
"2016/10/13","05:15:00","4649","10765120","3774.37","4156.74","3787.07"
"2016/10/13","05:30:00","4723","10765230","3798.00","4176.82","3805.75"
"2016/10/13","05:45:00","4705","10765340","3791.62","4164.74","3801.28"
"2016/10/13","06:00:00","4694","10765455","3806.05","4166.37","3809.13"
"2016/10/13","06:15:00","4707","10765565","3796.42","4173.71","3808.19"
"2016/10/13","06:30:00","4838","10765680","3824.10","4201.94","3841.19"
"2016/10/13","06:45:00","4839","10765795","3826.36","4205.58","3839.23"
"2016/10/13","07:00:00","5019","10765910","3873.53","4247.06","3879.75"
"2016/10/13","07:15:00","5212","10766025","3927.50","4299.96","3927.88"
"2016/10/13","07:30:00","5414","10766150","3977.05","4347.67","3979.59"
"2016/10/13","07:45:00","5516","10766275","3999.70","4375.32","4007.00"
"2016/10/13","08:00:00","5897","10766405","4088.34","4458.67","4100.00"
"2016/10/13","08:15:00","6003","10766540","4124.68","4498.17","4125.92"
"2016/10/13","08:30:00","6221","10766685","4175.49","4551.64","4185.03"
"2016/10/13","08:45:00","6262","10766830","4198.74","4573.07","4203.61"
"2016/10/13","09:00:00","6418","10766980","4230.12","4607.99","4245.27"
"2016/10/13","09:15:00","6453","10767135","4223.48","4597.09","4237.21"
"2016/10/13","09:30:00","6579","10767290","4254.98","4624.98","4268.32"
"2016/10/13","09:45:00","6488","10767445","4232.90","4607.38","4245.98"
"2016/10/13","10:00:00","6411","10767600","4214.21","4594.20","4238.73"
"2016/10/13","10:15:00","6568","10767750","4256.25","4633.98","4258.97"
"2016/10/13","10:30:00","6560","10767915","4252.69","4624.01","4262.21"
"2016/10/13","10:45:00","6540","10768075","4245.74","4622.14","4259.69"
"2016/10/13","11:00:00","6476","10768230","4232.57","4608.98","4247.64"
"2016/10/13","11:15:00","6546","10768390","4247.53","4623.21","4265.57"
"2016/10/13","11:30:00","6568","10768545","4248.33","4630.74","4274.91"
"2016/10/13","11:45:00","6531","10768705","4242.03","4620.09","4264.27"
"2016/10/13","12:00:00","6608","10768860","4262.47","4637.33","4278.74"
"2016/10/13","12:15:00","6552","10769020","4244.89","4625.42","4257.48"
"2016/10/13","12:30:00","6452","10769175","4219.10","4592.58","4243.03"
"2016/10/13","12:45:00","6470","10769335","4227.76","4607.43","4240.63"
"2016/10/13","13:00:00","6458","10769490","4219.95","4603.74","4244.59"
"2016/10/13","13:15:00","6359","10769645","4204.53","4582.56","4221.40"
"2016/10/13","13:30:00","6389","10769800","4200.81","4589.57","4223.75"
"2016/10/13","13:45:00","6346","10769955","4194.85","4575.93","4208.43"
"2016/10/13","14:00:00","6427","10770110","4214.72","4597.94","4237.08"
"2016/10/13","14:15:00","6448","10770265","4210.80","4606.86","4240.34"
"2016/10/13","14:30:00","6482","10770420","4230.03","4606.45","4244.44"
"2016/10/13","14:45:00","6514","10770575","4243.58","4617.79","4247.57"
"2016/10/13","15:00:00","6598","10770730","4255.32","4634.06","4275.05"
"2016/10/13","15:15:00","6468","10770890","4224.35","4604.52","4239.98"
"2016/10/13","15:30:00","6449","10771045","4220.31","4595.43","4237.08"
"2016/10/13","15:45:00","6530","10771200","4235.10","4620.93","4253.35"
"2016/10/13","16:00:00","6554","10771360","4242.06","4626.54","4262.28"
"2016/10/13","16:15:00","6493","10771515","4230.24","4607.84","4250.61"
"2016/10/13","16:30:00","6501","10771675","4233.70","4607.31","4241.97"
"2016/10/13","16:45:00","6359","10771830","4196.54","4571.63","4210.49"
"2016/10/13","17:00:00","6434","10771985","4215.40","4592.10","4231.65"
"2016/10/13","17:15:00","6488","10772140","4224.64","4601.52","4244.54"
"2016/10/13","17:30:00","6413","10772300","4207.38","4579.74","4226.64"
"2016/10/13","17:45:00","6167","10772450","4151.48","4521.95","4168.57"
"2016/10/13","18:00:00","6075","10772600","4129.82","4501.74","4154.51"
"2016/10/13","18:15:00","6050","10772750","4124.65","4498.12","4140.15"
"2016/10/13","18:30:00","6003","10772895","4110.82","4486.43","4130.53"
"2016/10/13","18:45:00","5927","10773040","4087.28","4468.79","4116.73"
"2016/10/13","19:00:00","5869","10773185","4079.96","4447.39","4098.81"
